,sim,i,area
210,0,4237,1.4949
211,0,4257,1.4949
212,0,4277,1.4949
213,0,4297,1.4949
214,0,4317,1.4949
215,0,4337,1.4949
216,0,4357,1.4949
217,0,4376,1.4949
218,0,4396,1.4949
219,0,4416,1.4949
220,0,4436,1.4949
221,0,4456,1.4949
222,0,4476,1.4949
223,0,4496,1.4949
224,0,4516,1.4949
225,0,4536,1.4949
226,0,4556,1.4949
227,0,4576,1.4949
228,0,4596,1.4949
229,0,4616,1.4949
230,0,4636,1.4949
231,0,4656,1.4949
232,0,4676,1.4949
233,0,4695,1.4949
234,0,4715,1.4949
235,0,4735,1.4949
236,0,4755,1.4949
237,0,4775,1.4949
238,0,4795,1.4949
239,0,4815,1.4949
240,0,4835,1.4949
241,0,4855,1.4949
242,0,4875,1.4949
243,0,4895,1.4949
244,0,4915,1.4949
245,0,4935,1.4949
246,0,4955,1.4949
247,0,4975,1.4949
248,0,4995,1.4949
249,0,5015,1.4949
250,0,5034,1.4949
251,0,5054,1.4949
252,0,5074,1.4949
253,0,5094,1.4949
254,0,5114,1.4949
255,0,5134,1.4949
256,0,5154,1.4949
257,0,5174,1.4949
258,0,5194,1.4949
259,0,5214,1.4949
260,0,5234,1.4949
261,0,5254,1.4949
262,0,5274,1.4949
263,0,5294,1.4949
264,0,5314,1.4949
265,0,5334,1.4949
266,0,5354,1.4949
267,0,5373,1.4949
268,0,5393,1.4949
269,0,5413,1.4949
270,0,5433,1.4949
271,0,5453,1.4949
272,0,5473,1.4949
273,0,5493,1.4949
274,0,5513,1.4949
275,0,5533,1.4949
276,0,5553,1.4949
277,0,5573,1.4949
278,0,5593,1.4949
279,0,5613,1.4949
280,0,5633,1.4949
281,0,5653,1.4949
282,0,5673,1.4949
283,0,5692,1.4949
284,0,5712,1.4949
285,0,5732,1.4949
286,0,5752,1.4949
287,0,5772,1.4949
288,0,5792,1.4949
289,0,5812,1.4949
290,0,5832,1.4949
291,0,5852,1.4949
292,0,5872,1.4949
293,0,5892,1.4949
294,0,5912,1.4949
295,0,5932,1.4949
296,0,5952,1.4949
297,0,5972,1.4949
298,0,5992,1.4949
299,0,6012,1.4949
300,0,6031,1.4949
301,0,6051,1.4949
302,0,6071,1.4949
303,0,6091,1.4949
304,0,6111,1.4949
305,0,6131,1.4949
306,0,6151,1.4949
307,0,6171,1.4949
308,0,6191,1.4949
309,0,6211,1.4949
310,0,6231,1.4949
311,0,6251,1.4949
312,0,6271,1.4949
313,0,6291,1.4949
314,0,6311,1.4949
315,0,6331,1.4942399999999998
316,0,6351,1.4942399999999998
317,0,6370,1.4942399999999998
318,0,6390,1.4942399999999998
319,0,6410,1.4942399999999998
320,0,6430,1.4942399999999998
321,0,6450,1.4942399999999998
322,0,6470,1.4942399999999998
323,0,6490,1.4942399999999998
324,0,6510,1.4942399999999998
325,0,6530,1.4942399999999998
326,0,6550,1.4942399999999998
327,0,6570,1.4942399999999998
328,0,6590,1.4942399999999998
329,0,6610,1.4942399999999998
330,0,6630,1.4942399999999998
331,0,6650,1.4942399999999998
332,0,6670,1.4942399999999998
333,0,6689,1.4942399999999998
334,0,6709,1.4942399999999998
335,0,6729,1.4942399999999998
336,0,6749,1.4942399999999998
337,0,6769,1.4942399999999998
338,0,6789,1.4942399999999998
339,0,6809,1.4942399999999998
340,0,6829,1.4942399999999998
341,0,6849,1.4942399999999998
342,0,6869,1.4942399999999998
343,0,6889,1.4942399999999998
344,0,6909,1.4942399999999998
345,0,6929,1.4942399999999998
346,0,6949,1.4942399999999998
347,0,6969,1.4942399999999998
348,0,6989,1.4942399999999998
349,0,7009,1.4942399999999998
350,0,7028,1.4942399999999998
351,0,7048,1.4942399999999998
352,0,7068,1.4942399999999998
353,0,7088,1.4942399999999998
354,0,7108,1.4942399999999998
355,0,7128,1.4942399999999998
356,0,7148,1.4942399999999998
357,0,7168,1.4942399999999998
358,0,7188,1.4942399999999998
359,0,7208,1.4942399999999998
360,0,7228,1.4942399999999998
361,0,7248,1.4942399999999998
362,0,7268,1.4942399999999998
363,0,7288,1.4942399999999998
364,0,7308,1.4942399999999998
365,0,7328,1.4942399999999998
366,0,7347,1.4942399999999998
367,0,7367,1.4942399999999998
368,0,7387,1.4942399999999998
369,0,7407,1.4942399999999998
370,0,7427,1.4942399999999998
371,0,7447,1.4942399999999998
372,0,7467,1.4942399999999998
373,0,7487,1.4942399999999998
374,0,7507,1.4942399999999998
375,0,7527,1.4942399999999998
376,0,7547,1.4942399999999998
377,0,7567,1.4942399999999998
378,0,7587,1.4942399999999998
379,0,7607,1.4942399999999998
380,0,7627,1.4942399999999998
381,0,7647,1.4942399999999998
382,0,7667,1.4942399999999998
383,0,7686,1.4942399999999998
384,0,7706,1.4942399999999998
385,0,7726,1.4942399999999998
386,0,7746,1.4942399999999998
387,0,7766,1.4942399999999998
388,0,7786,1.4942399999999998
389,0,7806,1.4942399999999998
390,0,7826,1.4942399999999998
391,0,7846,1.4942399999999998
392,0,7866,1.4942399999999998
393,0,7886,1.4942399999999998
394,0,7906,1.4942399999999998
395,0,7926,1.4942399999999998
396,0,7946,1.4942399999999998
397,0,7966,1.4942399999999998
398,0,7986,1.4942399999999998
399,0,8006,1.4942399999999998
400,0,8025,1.4942399999999998
401,0,8045,1.4942399999999998
402,0,8065,1.4942399999999998
403,0,8085,1.4942399999999998
404,0,8105,1.4942399999999998
405,0,8125,1.4942399999999998
406,0,8145,1.4942399999999998
407,0,8165,1.4942399999999998
408,0,8185,1.4942399999999998
409,0,8205,1.4942399999999998
410,0,8225,1.4942399999999998
411,0,8245,1.4942399999999998
412,0,8265,1.4942399999999998
413,0,8285,1.4942399999999998
414,0,8305,1.4942399999999998
415,0,8325,1.4942399999999998
416,0,8344,1.4942399999999998
417,0,8364,1.4942399999999998
418,0,8384,1.4942399999999998
419,0,8404,1.4942399999999998
420,0,8424,1.4942399999999998
421,0,8444,1.4942399999999998
422,0,8464,1.4942399999999998
423,0,8484,1.4942399999999998
424,0,8504,1.4942399999999998
425,0,8524,1.4942399999999998
426,0,8544,1.4942399999999998
427,0,8564,1.4942399999999998
428,0,8584,1.4942399999999998
429,0,8604,1.4942399999999998
430,0,8624,1.4942399999999998
431,0,8644,1.4942399999999998
432,0,8664,1.4942399999999998
433,0,8683,1.4942399999999998
434,0,8703,1.4942399999999998
435,0,8723,1.4942399999999998
436,0,8743,1.4942399999999998
437,0,8763,1.4942399999999998
438,0,8783,1.4942399999999998
439,0,8803,1.4942399999999998
440,0,8823,1.4942399999999998
441,0,8843,1.4942399999999998
442,0,8863,1.4942399999999998
443,0,8883,1.4942399999999998
444,0,8903,1.4942399999999998
445,0,8923,1.4942399999999998
446,0,8943,1.4942399999999998
447,0,8963,1.4942399999999998
448,0,8983,1.4942399999999998
449,0,9003,1.4942399999999998
450,0,9022,1.4942399999999998
451,0,9042,1.4942399999999998
452,0,9062,1.4942399999999998
453,0,9082,1.4942399999999998
454,0,9102,1.4942399999999998
455,0,9122,1.4942399999999998
456,0,9142,1.4942399999999998
457,0,9162,1.4942399999999998
458,0,9182,1.4942399999999998
459,0,9202,1.4942399999999998
460,0,9222,1.4942399999999998
461,0,9242,1.4942399999999998
462,0,9262,1.4942399999999998
463,0,9282,1.4942399999999998
464,0,9302,1.4942399999999998
465,0,9322,1.4942399999999998
466,0,9341,1.4942399999999998
467,0,9361,1.4942399999999998
468,0,9381,1.4942399999999998
469,0,9401,1.4942399999999998
470,0,9421,1.4942399999999998
471,0,9441,1.4942399999999998
472,0,9461,1.4942399999999998
473,0,9481,1.4942399999999998
474,0,9501,1.4942399999999998
475,0,9521,1.4942399999999998
476,0,9541,1.4942399999999998
477,0,9561,1.4942399999999998
478,0,9581,1.4942399999999998
479,0,9601,1.4942399999999998
480,0,9621,1.4942399999999998
481,0,9641,1.4942399999999998
482,0,9661,1.4942399999999998
483,0,9680,1.4942399999999998
484,0,9700,1.4942399999999998
485,0,9720,1.4942399999999998
486,0,9740,1.4942399999999998
487,0,9760,1.4942399999999998
488,0,9780,1.4942399999999998
489,0,9800,1.4942399999999998
490,0,9820,1.4942399999999998
491,0,9840,1.4942399999999998
492,0,9860,1.4942399999999998
493,0,9880,1.4942399999999998
494,0,9900,1.4942399999999998
495,0,9920,1.4942399999999998
496,0,9940,1.4942399999999998
497,0,9960,1.4942399999999998
498,0,9980,1.4942399999999998
499,0,10000,1.4942399999999998
0,1,50,1.58334
1,1,69,1.56354
2,1,89,1.55166
3,1,109,1.54308
4,1,129,1.53648
5,1,149,1.5345
6,1,169,1.53186
7,1,189,1.52658
8,1,209,1.52196
9,1,229,1.5206399999999998
10,1,249,1.518
11,1,269,1.51734
12,1,289,1.51668
13,1,309,1.51602
14,1,329,1.51602
15,1,349,1.5153599999999998
16,1,369,1.5147
17,1,388,1.5140399999999998
18,1,408,1.5140399999999998
19,1,428,1.51338
20,1,448,1.51338
21,1,468,1.5127199999999998
22,1,488,1.5127199999999998
23,1,508,1.5127199999999998
24,1,528,1.5127199999999998
25,1,548,1.5127199999999998
26,1,568,1.5127199999999998
27,1,588,1.5127199999999998
28,1,608,1.5127199999999998
29,1,628,1.5127199999999998
30,1,648,1.5127199999999998
31,1,668,1.51206
32,1,688,1.51206
33,1,708,1.5114
34,1,727,1.5114
35,1,747,1.5114
36,1,767,1.51074
37,1,787,1.5100799999999999
38,1,807,1.5094199999999998
39,1,827,1.5094199999999998
40,1,847,1.5087599999999999
41,1,867,1.5087599999999999
42,1,887,1.5087599999999999
43,1,907,1.5081
44,1,927,1.5081
45,1,947,1.5081
46,1,967,1.5081
47,1,987,1.5081
48,1,1007,1.5081
49,1,1027,1.5081
50,1,1046,1.5081
51,1,1066,1.50744
52,1,1086,1.50744
53,1,1106,1.50678
54,1,1126,1.50678
55,1,1146,1.50612
56,1,1166,1.50612
57,1,1186,1.50612
58,1,1206,1.50612
59,1,1226,1.50612
60,1,1246,1.50612
61,1,1266,1.50612
62,1,1286,1.50612
63,1,1306,1.50612
64,1,1326,1.50612
65,1,1346,1.50612
66,1,1366,1.50612
67,1,1385,1.50612
68,1,1405,1.50612
69,1,1425,1.50612
70,1,1445,1.50612
71,1,1465,1.50612
72,1,1485,1.50612
73,1,1505,1.50612
74,1,1525,1.50612
75,1,1545,1.50612
76,1,1565,1.50612
77,1,1585,1.50612
78,1,1605,1.50612
79,1,1625,1.50612
80,1,1645,1.50612
81,1,1665,1.50612
82,1,1685,1.50612
83,1,1705,1.50612
84,1,1724,1.50612
85,1,1744,1.50612
86,1,1764,1.5054599999999998
87,1,1784,1.5054599999999998
88,1,1804,1.5054599999999998
89,1,1824,1.5054599999999998
90,1,1844,1.5054599999999998
91,1,1864,1.5054599999999998
92,1,1884,1.5054599999999998
93,1,1904,1.5054599999999998
94,1,1924,1.5054599999999998
95,1,1944,1.5054599999999998
96,1,1964,1.5054599999999998
97,1,1984,1.5054599999999998
98,1,2004,1.5054599999999998
99,1,2024,1.5054599999999998
100,1,2043,1.5054599999999998
101,1,2063,1.5054599999999998
102,1,2083,1.5054599999999998
103,1,2103,1.5054599999999998
104,1,2123,1.5054599999999998
105,1,2143,1.5054599999999998
106,1,2163,1.5054599999999998
107,1,2183,1.5054599999999998
108,1,2203,1.5054599999999998
109,1,2223,1.5054599999999998
110,1,2243,1.5054599999999998
111,1,2263,1.5054599999999998
112,1,2283,1.5054599999999998
113,1,2303,1.5054599999999998
114,1,2323,1.5054599999999998
115,1,2343,1.5054599999999998
116,1,2363,1.5054599999999998
117,1,2382,1.5054599999999998
118,1,2402,1.5054599999999998
119,1,2422,1.5054599999999998
120,1,2442,1.5054599999999998
121,1,2462,1.5054599999999998
122,1,2482,1.5054599999999998
123,1,2502,1.5054599999999998
124,1,2522,1.5054599999999998
125,1,2542,1.5054599999999998
126,1,2562,1.5054599999999998
127,1,2582,1.5054599999999998
128,1,2602,1.5054599999999998
129,1,2622,1.5054599999999998
130,1,2642,1.5054599999999998
131,1,2662,1.5054599999999998
132,1,2682,1.5048
133,1,2702,1.5048
134,1,2721,1.5048
135,1,2741,1.5048
136,1,2761,1.5048
137,1,2781,1.5048
138,1,2801,1.5048
139,1,2821,1.5048
140,1,2841,1.5048
141,1,2861,1.5048
142,1,2881,1.5048
143,1,2901,1.5048
144,1,2921,1.5048
145,1,2941,1.5048
146,1,2961,1.5048
147,1,2981,1.5048
148,1,3001,1.5048
149,1,3021,1.5048
150,1,3040,1.5041399999999998
151,1,3060,1.5041399999999998
152,1,3080,1.5041399999999998
153,1,3100,1.5041399999999998
154,1,3120,1.5041399999999998
155,1,3140,1.5041399999999998
156,1,3160,1.5041399999999998
157,1,3180,1.5041399999999998
158,1,3200,1.5041399999999998
159,1,3220,1.5041399999999998
160,1,3240,1.5041399999999998
161,1,3260,1.5041399999999998
162,1,3280,1.5041399999999998
163,1,3300,1.5041399999999998
164,1,3320,1.50348
165,1,3340,1.50348
166,1,3360,1.50348
167,1,3379,1.50348
168,1,3399,1.50348
169,1,3419,1.50348
170,1,3439,1.50348
171,1,3459,1.50348
172,1,3479,1.50348
173,1,3499,1.50348
174,1,3519,1.50348
175,1,3539,1.50348
176,1,3559,1.50348
177,1,3579,1.50348
178,1,3599,1.50348
179,1,3619,1.50348
180,1,3639,1.50348
181,1,3659,1.50348
182,1,3679,1.50348
183,1,3698,1.50348
184,1,3718,1.50348
185,1,3738,1.50348
186,1,3758,1.50348
187,1,3778,1.50348
188,1,3798,1.50348
189,1,3818,1.50348
190,1,3838,1.50348
191,1,3858,1.50348
192,1,3878,1.50348
193,1,3898,1.50348
194,1,3918,1.50348
195,1,3938,1.50348
196,1,3958,1.50348
197,1,3978,1.50348
198,1,3998,1.50348
199,1,4018,1.50348
200,1,4037,1.50348
201,1,4057,1.50348
202,1,4077,1.50348
203,1,4097,1.50348
204,1,4117,1.50348
205,1,4137,1.50348
206,1,4157,1.50348
207,1,4177,1.50348
208,1,4197,1.50348
209,1,4217,1.50348
210,1,4237,1.50348
211,1,4257,1.50348
212,1,4277,1.50348
213,1,4297,1.50348
214,1,4317,1.50348
215,1,4337,1.50348
216,1,4357,1.50348
217,1,4376,1.50348
218,1,4396,1.50348
219,1,4416,1.50348
220,1,4436,1.50348
221,1,4456,1.50348
222,1,4476,1.50348
223,1,4496,1.50348
224,1,4516,1.50348
225,1,4536,1.50348
226,1,4556,1.50348
227,1,4576,1.50348
228,1,4596,1.50348
229,1,4616,1.50348
230,1,4636,1.50348
231,1,4656,1.50348
232,1,4676,1.50348
233,1,4695,1.50348
234,1,4715,1.50348
235,1,4735,1.50348
236,1,4755,1.50348
237,1,4775,1.50348
238,1,4795,1.50348
239,1,4815,1.50348
240,1,4835,1.50348
241,1,4855,1.50348
242,1,4875,1.50348
243,1,4895,1.50348
244,1,4915,1.50348
245,1,4935,1.50348
246,1,4955,1.50348
247,1,4975,1.50348
248,1,4995,1.50348
249,1,5015,1.50348
250,1,5034,1.50348
251,1,5054,1.50348
252,1,5074,1.50348
253,1,5094,1.50348
254,1,5114,1.50348
255,1,5134,1.50348
256,1,5154,1.50348
257,1,5174,1.50348
258,1,5194,1.50348
259,1,5214,1.50348
260,1,5234,1.50348
261,1,5254,1.50348
262,1,5274,1.50348
263,1,5294,1.50348
264,1,5314,1.50348
265,1,5334,1.50348
266,1,5354,1.50348
267,1,5373,1.50348
268,1,5393,1.50348
269,1,5413,1.50348
270,1,5433,1.50348
271,1,5453,1.50348
272,1,5473,1.50348
273,1,5493,1.50348
274,1,5513,1.50348
275,1,5533,1.50348
276,1,5553,1.50348
277,1,5573,1.50348
278,1,5593,1.50348
279,1,5613,1.50348
280,1,5633,1.50348
281,1,5653,1.50348
282,1,5673,1.50348
283,1,5692,1.50348
284,1,5712,1.50348
285,1,5732,1.50348
286,1,5752,1.50348
287,1,5772,1.50348
288,1,5792,1.50348
289,1,5812,1.50348
290,1,5832,1.50348
291,1,5852,1.50348
292,1,5872,1.50348
293,1,5892,1.50348
294,1,5912,1.50348
295,1,5932,1.50348
296,1,5952,1.50348
297,1,5972,1.50348
298,1,5992,1.50348
299,1,6012,1.50348
300,1,6031,1.50348
301,1,6051,1.50348
302,1,6071,1.50348
303,1,6091,1.50348
304,1,6111,1.50348
305,1,6131,1.50348
306,1,6151,1.50348
307,1,6171,1.50348
308,1,6191,1.50348
309,1,6211,1.50348
310,1,6231,1.50348
311,1,6251,1.50348
312,1,6271,1.50348
313,1,6291,1.50348
314,1,6311,1.50348
315,1,6331,1.50348
316,1,6351,1.50348
317,1,6370,1.50348
318,1,6390,1.50348
319,1,6410,1.50348
320,1,6430,1.50348
321,1,6450,1.50348
322,1,6470,1.50348
323,1,6490,1.50348
324,1,6510,1.50348
325,1,6530,1.50348
326,1,6550,1.50348
327,1,6570,1.50348
328,1,6590,1.50348
329,1,6610,1.50348
330,1,6630,1.50348
331,1,6650,1.50348
332,1,6670,1.50348
333,1,6689,1.50348
334,1,6709,1.50348
335,1,6729,1.50348
336,1,6749,1.50348
337,1,6769,1.50348
338,1,6789,1.50348
339,1,6809,1.50348
340,1,6829,1.50348
341,1,6849,1.50348
342,1,6869,1.50348
343,1,6889,1.50348
344,1,6909,1.50348
345,1,6929,1.50348
346,1,6949,1.50348
347,1,6969,1.50348
348,1,6989,1.50348
349,1,7009,1.50348
350,1,7028,1.50348
351,1,7048,1.50348
352,1,7068,1.50348
353,1,7088,1.50348
354,1,7108,1.50348
355,1,7128,1.50348
356,1,7148,1.50348
357,1,7168,1.50348
358,1,7188,1.50348
359,1,7208,1.50348
360,1,7228,1.50348
361,1,7248,1.50348
362,1,7268,1.50348
363,1,7288,1.50348
364,1,7308,1.50348
365,1,7328,1.50348
366,1,7347,1.50348
367,1,7367,1.50348
368,1,7387,1.50348
369,1,7407,1.50348
370,1,7427,1.50348
371,1,7447,1.50348
372,1,7467,1.50348
373,1,7487,1.50348
374,1,7507,1.50348
375,1,7527,1.50348
376,1,7547,1.50348
377,1,7567,1.50348
378,1,7587,1.50348
379,1,7607,1.50348
380,1,7627,1.50348
381,1,7647,1.50348
382,1,7667,1.50348
383,1,7686,1.50348
384,1,7706,1.50348
385,1,7726,1.50348
386,1,7746,1.50348
387,1,7766,1.50348
388,1,7786,1.50348
389,1,7806,1.50348
390,1,7826,1.50348
391,1,7846,1.50348
392,1,7866,1.50348
393,1,7886,1.50348
394,1,7906,1.50348
395,1,7926,1.50348
396,1,7946,1.50348
397,1,7966,1.50348
398,1,7986,1.50348
399,1,8006,1.50348
400,1,8025,1.50348
401,1,8045,1.50348
402,1,8065,1.50348
403,1,8085,1.50348
404,1,8105,1.50348
405,1,8125,1.50348
406,1,8145,1.50348
407,1,8165,1.50348
408,1,8185,1.50348
409,1,8205,1.50348
410,1,8225,1.50348
411,1,8245,1.50348
412,1,8265,1.50348
413,1,8285,1.50348
414,1,8305,1.50348
415,1,8325,1.50348
416,1,8344,1.50348
417,1,8364,1.50348
418,1,8384,1.50348
419,1,8404,1.50348
420,1,8424,1.50348
421,1,8444,1.50348
422,1,8464,1.50348
423,1,8484,1.50348
424,1,8504,1.50348
425,1,8524,1.50348
426,1,8544,1.50348
427,1,8564,1.50348
428,1,8584,1.50348
429,1,8604,1.50348
430,1,8624,1.50348
431,1,8644,1.50348
432,1,8664,1.50348
433,1,8683,1.50348
434,1,8703,1.50348
435,1,8723,1.50348
436,1,8743,1.50348
437,1,8763,1.50348
438,1,8783,1.50348
439,1,8803,1.50348
440,1,8823,1.50348
441,1,8843,1.50348
442,1,8863,1.50348
443,1,8883,1.50348
444,1,8903,1.50348
445,1,8923,1.50348
446,1,8943,1.50348
447,1,8963,1.50348
448,1,8983,1.50348
449,1,9003,1.50348
450,1,9022,1.50348
451,1,9042,1.50348
452,1,9062,1.50348
453,1,9082,1.50348
454,1,9102,1.50348
455,1,9122,1.50348
456,1,9142,1.50282
457,1,9162,1.50282
458,1,9182,1.50282
459,1,9202,1.50282
460,1,9222,1.50282
461,1,9242,1.50282
462,1,9262,1.50282
463,1,9282,1.50282
464,1,9302,1.50282
465,1,9322,1.50282
466,1,9341,1.50282
467,1,9361,1.50282
468,1,9381,1.50282
469,1,9401,1.50282
470,1,9421,1.50282
471,1,9441,1.50282
472,1,9461,1.50282
473,1,9481,1.50282
474,1,9501,1.50282
475,1,9521,1.50282
476,1,9541,1.50282
477,1,9561,1.50282
478,1,9581,1.50282
479,1,9601,1.50282
480,1,9621,1.50282
481,1,9641,1.50282
482,1,9661,1.50282
483,1,9680,1.50282
484,1,9700,1.50282
485,1,9720,1.50282
486,1,9740,1.50282
487,1,9760,1.50282
488,1,9780,1.50282
489,1,9800,1.50282
490,1,9820,1.50282
491,1,9840,1.50282
492,1,9860,1.50282
493,1,9880,1.50282
494,1,9900,1.50282
495,1,9920,1.50282
496,1,9940,1.50282
497,1,9960,1.50282
498,1,9980,1.50282
499,1,10000,1.50282
0,2,50,1.6137
1,2,69,1.59192
2,2,89,1.57278
3,2,109,1.56354
4,2,129,1.5608999999999997
5,2,149,1.55826
6,2,169,1.55694
7,2,189,1.5556199999999998
8,2,209,1.55232
9,2,229,1.551
10,2,249,1.5503399999999998
11,2,269,1.5490199999999998
12,2,289,1.5463799999999999
13,2,309,1.5463799999999999
14,2,329,1.5457199999999998
15,2,349,1.5457199999999998
16,2,369,1.54374
17,2,388,1.54308
18,2,408,1.54242
19,2,428,1.5411
20,2,448,1.5411
21,2,468,1.5411
22,2,488,1.53978
23,2,508,1.53978
24,2,528,1.53978
25,2,548,1.5391199999999998
26,2,568,1.5391199999999998
27,2,588,1.53846
28,2,608,1.53846
29,2,628,1.53846
30,2,648,1.53846
31,2,668,1.53846
32,2,688,1.53846
33,2,708,1.53846
34,2,727,1.5378
35,2,747,1.5378
36,2,767,1.5378
37,2,787,1.5378
38,2,807,1.5378
39,2,827,1.5378
40,2,847,1.5378
41,2,867,1.5378
42,2,887,1.5378
43,2,907,1.5378
44,2,927,1.5378
45,2,947,1.5378
46,2,967,1.5378
47,2,987,1.5378
48,2,1007,1.5378
49,2,1027,1.5378
50,2,1046,1.5378
51,2,1066,1.5378
52,2,1086,1.5378
53,2,1106,1.5378
54,2,1126,1.5378
55,2,1146,1.5378
56,2,1166,1.5378
57,2,1186,1.5378
58,2,1206,1.5378
59,2,1226,1.5378
60,2,1246,1.5378
61,2,1266,1.5378
62,2,1286,1.5378
63,2,1306,1.5378
64,2,1326,1.5378
65,2,1346,1.53714
66,2,1366,1.53714
67,2,1385,1.53714
68,2,1405,1.53714
69,2,1425,1.53714
70,2,1445,1.53714
71,2,1465,1.53714
72,2,1485,1.53714
73,2,1505,1.53714
74,2,1525,1.53714
75,2,1545,1.53714
76,2,1565,1.53714
77,2,1585,1.53714
78,2,1605,1.53714
79,2,1625,1.53714
80,2,1645,1.53714
