,sim,i,area
208,0,4197,1.5239399999999999
209,0,4217,1.5239399999999999
210,0,4237,1.5239399999999999
211,0,4257,1.5239399999999999
212,0,4277,1.5239399999999999
213,0,4297,1.5239399999999999
214,0,4317,1.5239399999999999
215,0,4337,1.5239399999999999
216,0,4357,1.5239399999999999
217,0,4376,1.5239399999999999
218,0,4396,1.5239399999999999
219,0,4416,1.5239399999999999
220,0,4436,1.5239399999999999
221,0,4456,1.5239399999999999
222,0,4476,1.5239399999999999
223,0,4496,1.5239399999999999
224,0,4516,1.5239399999999999
225,0,4536,1.5239399999999999
226,0,4556,1.5239399999999999
227,0,4576,1.5239399999999999
228,0,4596,1.5239399999999999
229,0,4616,1.5239399999999999
230,0,4636,1.5239399999999999
231,0,4656,1.5239399999999999
232,0,4676,1.5239399999999999
233,0,4695,1.5239399999999999
234,0,4715,1.5239399999999999
235,0,4735,1.5239399999999999
236,0,4755,1.5239399999999999
237,0,4775,1.5239399999999999
238,0,4795,1.5239399999999999
239,0,4815,1.5239399999999999
240,0,4835,1.5239399999999999
241,0,4855,1.5239399999999999
242,0,4875,1.5239399999999999
243,0,4895,1.5239399999999999
244,0,4915,1.5239399999999999
245,0,4935,1.5239399999999999
246,0,4955,1.5239399999999999
247,0,4975,1.5239399999999999
248,0,4995,1.5239399999999999
249,0,5015,1.5239399999999999
250,0,5034,1.5239399999999999
251,0,5054,1.5239399999999999
252,0,5074,1.5239399999999999
253,0,5094,1.5239399999999999
254,0,5114,1.5239399999999999
255,0,5134,1.5239399999999999
256,0,5154,1.5239399999999999
257,0,5174,1.5239399999999999
258,0,5194,1.5239399999999999
259,0,5214,1.5239399999999999
260,0,5234,1.5239399999999999
261,0,5254,1.5239399999999999
262,0,5274,1.5239399999999999
263,0,5294,1.5239399999999999
264,0,5314,1.5239399999999999
265,0,5334,1.5239399999999999
266,0,5354,1.5239399999999999
267,0,5373,1.5239399999999999
268,0,5393,1.5239399999999999
269,0,5413,1.5239399999999999
270,0,5433,1.5239399999999999
271,0,5453,1.5239399999999999
272,0,5473,1.5239399999999999
273,0,5493,1.5239399999999999
274,0,5513,1.5239399999999999
275,0,5533,1.5239399999999999
276,0,5553,1.5239399999999999
277,0,5573,1.5239399999999999
278,0,5593,1.5239399999999999
279,0,5613,1.5239399999999999
280,0,5633,1.5239399999999999
281,0,5653,1.5239399999999999
282,0,5673,1.5239399999999999
283,0,5692,1.5239399999999999
284,0,5712,1.5239399999999999
285,0,5732,1.5239399999999999
286,0,5752,1.5239399999999999
287,0,5772,1.5239399999999999
288,0,5792,1.5239399999999999
289,0,5812,1.5239399999999999
290,0,5832,1.5239399999999999
291,0,5852,1.5239399999999999
292,0,5872,1.5239399999999999
293,0,5892,1.5239399999999999
294,0,5912,1.5239399999999999
295,0,5932,1.5239399999999999
296,0,5952,1.5239399999999999
297,0,5972,1.5239399999999999
298,0,5992,1.5239399999999999
299,0,6012,1.5239399999999999
300,0,6031,1.5239399999999999
301,0,6051,1.5239399999999999
302,0,6071,1.5239399999999999
303,0,6091,1.5239399999999999
304,0,6111,1.5239399999999999
305,0,6131,1.5239399999999999
306,0,6151,1.5239399999999999
307,0,6171,1.5239399999999999
308,0,6191,1.5239399999999999
309,0,6211,1.5239399999999999
310,0,6231,1.5239399999999999
311,0,6251,1.5239399999999999
312,0,6271,1.5239399999999999
313,0,6291,1.5239399999999999
314,0,6311,1.5239399999999999
315,0,6331,1.5239399999999999
316,0,6351,1.5239399999999999
317,0,6370,1.5239399999999999
318,0,6390,1.5239399999999999
319,0,6410,1.5239399999999999
320,0,6430,1.5239399999999999
321,0,6450,1.5239399999999999
322,0,6470,1.5239399999999999
323,0,6490,1.5239399999999999
324,0,6510,1.5239399999999999
325,0,6530,1.5239399999999999
326,0,6550,1.5239399999999999
327,0,6570,1.5239399999999999
328,0,6590,1.5239399999999999
329,0,6610,1.5239399999999999
330,0,6630,1.5239399999999999
331,0,6650,1.5239399999999999
332,0,6670,1.5239399999999999
333,0,6689,1.5239399999999999
334,0,6709,1.5239399999999999
335,0,6729,1.5239399999999999
336,0,6749,1.5239399999999999
337,0,6769,1.5239399999999999
338,0,6789,1.5239399999999999
339,0,6809,1.5239399999999999
340,0,6829,1.5239399999999999
341,0,6849,1.5239399999999999
342,0,6869,1.5239399999999999
343,0,6889,1.5239399999999999
344,0,6909,1.5239399999999999
345,0,6929,1.5239399999999999
346,0,6949,1.5239399999999999
347,0,6969,1.5239399999999999
348,0,6989,1.5239399999999999
349,0,7009,1.5239399999999999
350,0,7028,1.5239399999999999
351,0,7048,1.5239399999999999
352,0,7068,1.5239399999999999
353,0,7088,1.5239399999999999
354,0,7108,1.5239399999999999
355,0,7128,1.5239399999999999
356,0,7148,1.5239399999999999
357,0,7168,1.5239399999999999
358,0,7188,1.5239399999999999
359,0,7208,1.5239399999999999
360,0,7228,1.5239399999999999
361,0,7248,1.5239399999999999
362,0,7268,1.5239399999999999
363,0,7288,1.5239399999999999
364,0,7308,1.5239399999999999
365,0,7328,1.5239399999999999
366,0,7347,1.5239399999999999
367,0,7367,1.5239399999999999
368,0,7387,1.5239399999999999
369,0,7407,1.5239399999999999
370,0,7427,1.5239399999999999
371,0,7447,1.5239399999999999
372,0,7467,1.5239399999999999
373,0,7487,1.5239399999999999
374,0,7507,1.5239399999999999
375,0,7527,1.5239399999999999
376,0,7547,1.5239399999999999
377,0,7567,1.5239399999999999
378,0,7587,1.5239399999999999
379,0,7607,1.5239399999999999
380,0,7627,1.5239399999999999
381,0,7647,1.5239399999999999
382,0,7667,1.5239399999999999
383,0,7686,1.5239399999999999
384,0,7706,1.5239399999999999
385,0,7726,1.5239399999999999
386,0,7746,1.5239399999999999
387,0,7766,1.5239399999999999
388,0,7786,1.5239399999999999
389,0,7806,1.5239399999999999
390,0,7826,1.5239399999999999
391,0,7846,1.5239399999999999
392,0,7866,1.5239399999999999
393,0,7886,1.5239399999999999
394,0,7906,1.5239399999999999
395,0,7926,1.5239399999999999
396,0,7946,1.5239399999999999
397,0,7966,1.5239399999999999
398,0,7986,1.5239399999999999
399,0,8006,1.5239399999999999
400,0,8025,1.5239399999999999
401,0,8045,1.5239399999999999
402,0,8065,1.5239399999999999
403,0,8085,1.5239399999999999
404,0,8105,1.5239399999999999
405,0,8125,1.5239399999999999
406,0,8145,1.5239399999999999
407,0,8165,1.5239399999999999
408,0,8185,1.5239399999999999
409,0,8205,1.5239399999999999
410,0,8225,1.5239399999999999
411,0,8245,1.5239399999999999
412,0,8265,1.5239399999999999
413,0,8285,1.5239399999999999
414,0,8305,1.5239399999999999
415,0,8325,1.5239399999999999
416,0,8344,1.5239399999999999
417,0,8364,1.5239399999999999
418,0,8384,1.5239399999999999
419,0,8404,1.5239399999999999
420,0,8424,1.5239399999999999
421,0,8444,1.5239399999999999
422,0,8464,1.5239399999999999
423,0,8484,1.5239399999999999
424,0,8504,1.5239399999999999
425,0,8524,1.5239399999999999
426,0,8544,1.5239399999999999
427,0,8564,1.5239399999999999
428,0,8584,1.5239399999999999
429,0,8604,1.5239399999999999
430,0,8624,1.5239399999999999
431,0,8644,1.5239399999999999
432,0,8664,1.5239399999999999
433,0,8683,1.5239399999999999
434,0,8703,1.5239399999999999
435,0,8723,1.5239399999999999
436,0,8743,1.5239399999999999
437,0,8763,1.5239399999999999
438,0,8783,1.5239399999999999
439,0,8803,1.5239399999999999
440,0,8823,1.5239399999999999
441,0,8843,1.5239399999999999
442,0,8863,1.5239399999999999
443,0,8883,1.5239399999999999
444,0,8903,1.5239399999999999
445,0,8923,1.5239399999999999
446,0,8943,1.5239399999999999
447,0,8963,1.5239399999999999
448,0,8983,1.5239399999999999
449,0,9003,1.5239399999999999
450,0,9022,1.5239399999999999
451,0,9042,1.5239399999999999
452,0,9062,1.5239399999999999
453,0,9082,1.5239399999999999
454,0,9102,1.5239399999999999
455,0,9122,1.5239399999999999
456,0,9142,1.5239399999999999
457,0,9162,1.5239399999999999
458,0,9182,1.5239399999999999
459,0,9202,1.5239399999999999
460,0,9222,1.5239399999999999
461,0,9242,1.5239399999999999
462,0,9262,1.5239399999999999
463,0,9282,1.5239399999999999
464,0,9302,1.5239399999999999
465,0,9322,1.5239399999999999
466,0,9341,1.5239399999999999
467,0,9361,1.5239399999999999
468,0,9381,1.5239399999999999
469,0,9401,1.5239399999999999
470,0,9421,1.5239399999999999
471,0,9441,1.5239399999999999
472,0,9461,1.5239399999999999
473,0,9481,1.5239399999999999
474,0,9501,1.5239399999999999
475,0,9521,1.5239399999999999
476,0,9541,1.5239399999999999
477,0,9561,1.5239399999999999
478,0,9581,1.5239399999999999
479,0,9601,1.5239399999999999
480,0,9621,1.5239399999999999
481,0,9641,1.5239399999999999
482,0,9661,1.5239399999999999
483,0,9680,1.5239399999999999
484,0,9700,1.5239399999999999
485,0,9720,1.5239399999999999
486,0,9740,1.5239399999999999
487,0,9760,1.5239399999999999
488,0,9780,1.5239399999999999
489,0,9800,1.5239399999999999
490,0,9820,1.5239399999999999
491,0,9840,1.5239399999999999
492,0,9860,1.5239399999999999
493,0,9880,1.5239399999999999
494,0,9900,1.5239399999999999
495,0,9920,1.5239399999999999
496,0,9940,1.5239399999999999
497,0,9960,1.5239399999999999
498,0,9980,1.5239399999999999
499,0,10000,1.5239399999999999
0,1,50,1.6090799999999998
1,1,69,1.5813599999999999
2,1,89,1.5675
3,1,109,1.5575999999999999
4,1,129,1.55364
5,1,149,1.5490199999999998
6,1,169,1.5476999999999999
7,1,189,1.5450599999999999
8,1,209,1.5444
9,1,229,1.5411
10,1,249,1.5404399999999998
11,1,269,1.53846
12,1,289,1.5378
13,1,309,1.5378
14,1,329,1.53714
15,1,349,1.5345
16,1,369,1.5325199999999999
17,1,388,1.5325199999999999
18,1,408,1.5325199999999999
19,1,428,1.5325199999999999
20,1,448,1.53186
21,1,468,1.5312
22,1,488,1.5312
23,1,508,1.5305399999999998
24,1,528,1.5292199999999998
25,1,548,1.5292199999999998
26,1,568,1.52856
27,1,588,1.5279
28,1,608,1.52724
29,1,628,1.52724
30,1,648,1.52658
31,1,668,1.52658
32,1,688,1.52592
33,1,708,1.52592
34,1,727,1.5252599999999998
35,1,747,1.5252599999999998
36,1,767,1.5246
37,1,787,1.5246
38,1,807,1.5246
39,1,827,1.5246
40,1,847,1.5246
41,1,867,1.5246
42,1,887,1.5246
43,1,907,1.5246
44,1,927,1.5246
45,1,947,1.5246
46,1,967,1.5246
47,1,987,1.5246
48,1,1007,1.5246
49,1,1027,1.5246
50,1,1046,1.5246
51,1,1066,1.5246
52,1,1086,1.5246
53,1,1106,1.5246
54,1,1126,1.5246
55,1,1146,1.5239399999999999
56,1,1166,1.5239399999999999
57,1,1186,1.5239399999999999
58,1,1206,1.5239399999999999
59,1,1226,1.5239399999999999
60,1,1246,1.52328
61,1,1266,1.52328
62,1,1286,1.52328
63,1,1306,1.52328
64,1,1326,1.52328
65,1,1346,1.52328
66,1,1366,1.52328
67,1,1385,1.52328
68,1,1405,1.52328
69,1,1425,1.52328
70,1,1445,1.52328
71,1,1465,1.5226199999999999
72,1,1485,1.5226199999999999
73,1,1505,1.5226199999999999
74,1,1525,1.5226199999999999
75,1,1545,1.5226199999999999
76,1,1565,1.5226199999999999
77,1,1585,1.5226199999999999
78,1,1605,1.5226199999999999
79,1,1625,1.5226199999999999
80,1,1645,1.5226199999999999
81,1,1665,1.5226199999999999
82,1,1685,1.5226199999999999
83,1,1705,1.5226199999999999
84,1,1724,1.5226199999999999
85,1,1744,1.5226199999999999
86,1,1764,1.5226199999999999
87,1,1784,1.5226199999999999
88,1,1804,1.5226199999999999
89,1,1824,1.52196
90,1,1844,1.52196
91,1,1864,1.52196
92,1,1884,1.52196
93,1,1904,1.52196
94,1,1924,1.52196
95,1,1944,1.52196
96,1,1964,1.52196
97,1,1984,1.52196
98,1,2004,1.52196
99,1,2024,1.52196
100,1,2043,1.52196
101,1,2063,1.52196
102,1,2083,1.52196
103,1,2103,1.52196
104,1,2123,1.52196
105,1,2143,1.52196
106,1,2163,1.52196
107,1,2183,1.52196
108,1,2203,1.52196
109,1,2223,1.52196
110,1,2243,1.52196
111,1,2263,1.52196
112,1,2283,1.52196
113,1,2303,1.52196
114,1,2323,1.52196
115,1,2343,1.52196
116,1,2363,1.52196
117,1,2382,1.52196
118,1,2402,1.52196
119,1,2422,1.52196
120,1,2442,1.52196
121,1,2462,1.52196
122,1,2482,1.52196
123,1,2502,1.52196
124,1,2522,1.52196
125,1,2542,1.52196
126,1,2562,1.52196
127,1,2582,1.52196
128,1,2602,1.52196
129,1,2622,1.52196
130,1,2642,1.52196
131,1,2662,1.52196
132,1,2682,1.52196
133,1,2702,1.52196
134,1,2721,1.52196
135,1,2741,1.52196
136,1,2761,1.52196
137,1,2781,1.52196
138,1,2801,1.52196
139,1,2821,1.52196
140,1,2841,1.52196
141,1,2861,1.52196
142,1,2881,1.52196
143,1,2901,1.52196
144,1,2921,1.52196
145,1,2941,1.52196
146,1,2961,1.52196
147,1,2981,1.52196
148,1,3001,1.52196
149,1,3021,1.52196
150,1,3040,1.52196
151,1,3060,1.52196
152,1,3080,1.52196
153,1,3100,1.52196
154,1,3120,1.52196
155,1,3140,1.52196
156,1,3160,1.52196
157,1,3180,1.52196
158,1,3200,1.52196
159,1,3220,1.52196
160,1,3240,1.52196
161,1,3260,1.52196
162,1,3280,1.52196
163,1,3300,1.52196
164,1,3320,1.52196
165,1,3340,1.52196
166,1,3360,1.52196
167,1,3379,1.52196
168,1,3399,1.52196
169,1,3419,1.52196
170,1,3439,1.52196
171,1,3459,1.52196
172,1,3479,1.52196
173,1,3499,1.52196
174,1,3519,1.52196
175,1,3539,1.52196
176,1,3559,1.52196
177,1,3579,1.52196
178,1,3599,1.52196
179,1,3619,1.52196
180,1,3639,1.52196
181,1,3659,1.52196
182,1,3679,1.52196
183,1,3698,1.52196
184,1,3718,1.52196
185,1,3738,1.52196
186,1,3758,1.52196
187,1,3778,1.52196
188,1,3798,1.52196
189,1,3818,1.52196
190,1,3838,1.52196
191,1,3858,1.52196
192,1,3878,1.52196
193,1,3898,1.52196
194,1,3918,1.52196
195,1,3938,1.52196
196,1,3958,1.52196
197,1,3978,1.52196
198,1,3998,1.52196
199,1,4018,1.52196
200,1,4037,1.52196
201,1,4057,1.52196
202,1,4077,1.52196
203,1,4097,1.52196
204,1,4117,1.52196
205,1,4137,1.52196
206,1,4157,1.52196
207,1,4177,1.52196
208,1,4197,1.52196
209,1,4217,1.52196
210,1,4237,1.52196
211,1,4257,1.52196
212,1,4277,1.52196
213,1,4297,1.52196
214,1,4317,1.52196
215,1,4337,1.52196
216,1,4357,1.52196
217,1,4376,1.52196
218,1,4396,1.52196
219,1,4416,1.52196
220,1,4436,1.52196
221,1,4456,1.52196
222,1,4476,1.52196
223,1,4496,1.52196
224,1,4516,1.52196
225,1,4536,1.52196
226,1,4556,1.52196
227,1,4576,1.52196
228,1,4596,1.52196
229,1,4616,1.52196
230,1,4636,1.52196
231,1,4656,1.52196
232,1,4676,1.52196
233,1,4695,1.52196
234,1,4715,1.52196
235,1,4735,1.52196
236,1,4755,1.52196
237,1,4775,1.52196
238,1,4795,1.52196
239,1,4815,1.52196
240,1,4835,1.52196
241,1,4855,1.52196
242,1,4875,1.52196
243,1,4895,1.52196
244,1,4915,1.52196
245,1,4935,1.52196
246,1,4955,1.52196
247,1,4975,1.52196
248,1,4995,1.52196
249,1,5015,1.52196
250,1,5034,1.52196
251,1,5054,1.52196
252,1,5074,1.52196
253,1,5094,1.52196
254,1,5114,1.52196
255,1,5134,1.52196
256,1,5154,1.52196
257,1,5174,1.52196
258,1,5194,1.52196
259,1,5214,1.52196
260,1,5234,1.52196
261,1,5254,1.52196
262,1,5274,1.52196
263,1,5294,1.52196
264,1,5314,1.52196
265,1,5334,1.52196
266,1,5354,1.52196
267,1,5373,1.52196
268,1,5393,1.52196
269,1,5413,1.52196
270,1,5433,1.52196
271,1,5453,1.52196
272,1,5473,1.52196
273,1,5493,1.52196
274,1,5513,1.52196
275,1,5533,1.52196
276,1,5553,1.52196
277,1,5573,1.52196
278,1,5593,1.52196
279,1,5613,1.52196
280,1,5633,1.52196
281,1,5653,1.52196
282,1,5673,1.52196
283,1,5692,1.52196
284,1,5712,1.52196
285,1,5732,1.52196
286,1,5752,1.52196
287,1,5772,1.52196
288,1,5792,1.52196
289,1,5812,1.52196
290,1,5832,1.52196
291,1,5852,1.52196
292,1,5872,1.52196
293,1,5892,1.52196
294,1,5912,1.52196
295,1,5932,1.52196
296,1,5952,1.52196
297,1,5972,1.52196
298,1,5992,1.52196
299,1,6012,1.52196
300,1,6031,1.52196
301,1,6051,1.52196
302,1,6071,1.52196
303,1,6091,1.52196
304,1,6111,1.52196
305,1,6131,1.52196
306,1,6151,1.52196
307,1,6171,1.52196
308,1,6191,1.52196
309,1,6211,1.52196
310,1,6231,1.52196
311,1,6251,1.52196
312,1,6271,1.52196
313,1,6291,1.52196
314,1,6311,1.52196
315,1,6331,1.5213
316,1,6351,1.5213
317,1,6370,1.5213
318,1,6390,1.5213
319,1,6410,1.5213
320,1,6430,1.5213
321,1,6450,1.5213
322,1,6470,1.5213
323,1,6490,1.5213
324,1,6510,1.5213
325,1,6530,1.5213
326,1,6550,1.5213
327,1,6570,1.5213
328,1,6590,1.5213
329,1,6610,1.5213
330,1,6630,1.5213
331,1,6650,1.5213
332,1,6670,1.5213
333,1,6689,1.5213
334,1,6709,1.5213
335,1,6729,1.5213
336,1,6749,1.5213
337,1,6769,1.5213
338,1,6789,1.5213
339,1,6809,1.5213
340,1,6829,1.5213
341,1,6849,1.5213
342,1,6869,1.5213
343,1,6889,1.5213
344,1,6909,1.5213
345,1,6929,1.5213
346,1,6949,1.5213
347,1,6969,1.5213
348,1,6989,1.5213
349,1,7009,1.5213
350,1,7028,1.5213
351,1,7048,1.5213
352,1,7068,1.5213
353,1,7088,1.5213
354,1,7108,1.5213
355,1,7128,1.5213
356,1,7148,1.5213
357,1,7168,1.5213
358,1,7188,1.5213
359,1,7208,1.5213
360,1,7228,1.5213
361,1,7248,1.5213
362,1,7268,1.5213
363,1,7288,1.5213
364,1,7308,1.5213
365,1,7328,1.5213
366,1,7347,1.5213
367,1,7367,1.5213
368,1,7387,1.5213
369,1,7407,1.5213
370,1,7427,1.5213
371,1,7447,1.5213
372,1,7467,1.5213
373,1,7487,1.5213
374,1,7507,1.5213
375,1,7527,1.5213
376,1,7547,1.5213
377,1,7567,1.5213
378,1,7587,1.5213
379,1,7607,1.5213
380,1,7627,1.5213
381,1,7647,1.5213
382,1,7667,1.5213
383,1,7686,1.5213
384,1,7706,1.5213
385,1,7726,1.5213
386,1,7746,1.5213
387,1,7766,1.5213
388,1,7786,1.5213
389,1,7806,1.5213
390,1,7826,1.5213
391,1,7846,1.5213
392,1,7866,1.5213
393,1,7886,1.5213
394,1,7906,1.5213
395,1,7926,1.5213
396,1,7946,1.5213
397,1,7966,1.5213
398,1,7986,1.5213
399,1,8006,1.5213
400,1,8025,1.5213
401,1,8045,1.5213
402,1,8065,1.5213
403,1,8085,1.5213
404,1,8105,1.5213
405,1,8125,1.5213
406,1,8145,1.5213
407,1,8165,1.5213
408,1,8185,1.5213
409,1,8205,1.5213
410,1,8225,1.5213
411,1,8245,1.5213
412,1,8265,1.5213
413,1,8285,1.5213
414,1,8305,1.5213
415,1,8325,1.5213
416,1,8344,1.5213
417,1,8364,1.5213
418,1,8384,1.5213
419,1,8404,1.5213
420,1,8424,1.5213
421,1,8444,1.5213
422,1,8464,1.5213
423,1,8484,1.5213
424,1,8504,1.5213
425,1,8524,1.5213
426,1,8544,1.5213
427,1,8564,1.5213
428,1,8584,1.5213
429,1,8604,1.5213
430,1,8624,1.5213
431,1,8644,1.5213
432,1,8664,1.5213
433,1,8683,1.5213
434,1,8703,1.5213
435,1,8723,1.5213
436,1,8743,1.5213
437,1,8763,1.5213
438,1,8783,1.5213
439,1,8803,1.5213
440,1,8823,1.5213
441,1,8843,1.5213
442,1,8863,1.5213
443,1,8883,1.5213
444,1,8903,1.5213
445,1,8923,1.5213
446,1,8943,1.5213
447,1,8963,1.5213
448,1,8983,1.5213
449,1,9003,1.5213
450,1,9022,1.5213
451,1,9042,1.5213
452,1,9062,1.5213
453,1,9082,1.5213
454,1,9102,1.5213
455,1,9122,1.5213
456,1,9142,1.5213
457,1,9162,1.5213
458,1,9182,1.5213
459,1,9202,1.5213
460,1,9222,1.5213
461,1,9242,1.5213
462,1,9262,1.5213
463,1,9282,1.5213
464,1,9302,1.5213
465,1,9322,1.5213
466,1,9341,1.5213
467,1,9361,1.5213
468,1,9381,1.5213
469,1,9401,1.5213
470,1,9421,1.5213
471,1,9441,1.5213
472,1,9461,1.5213
473,1,9481,1.5213
474,1,9501,1.5213
475,1,9521,1.5213
476,1,9541,1.5213
477,1,9561,1.5213
478,1,9581,1.5213
479,1,9601,1.5213
480,1,9621,1.5213
481,1,9641,1.5213
482,1,9661,1.5213
483,1,9680,1.5213
484,1,9700,1.5213
485,1,9720,1.5213
486,1,9740,1.5213
487,1,9760,1.5213
488,1,9780,1.5213
489,1,9800,1.5213
490,1,9820,1.5213
491,1,9840,1.5213
492,1,9860,1.5213
493,1,9880,1.5213
494,1,9900,1.5213
495,1,9920,1.5213
496,1,9940,1.5213
497,1,9960,1.5213
498,1,9980,1.5213
499,1,10000,1.5213
0,2,50,1.57608
1,2,69,1.5444
2,2,89,1.53648
3,2,109,1.5312
4,2,129,1.52658
5,2,149,1.5206399999999998
6,2,169,1.51866
7,2,189,1.5153599999999998
8,2,209,1.5153599999999998
9,2,229,1.5147
10,2,249,1.5127199999999998
11,2,269,1.51206
12,2,289,1.51206
13,2,309,1.5114
14,2,329,1.5114
15,2,349,1.5114
16,2,369,1.5114
17,2,388,1.51074
18,2,408,1.5100799999999999
19,2,428,1.5094199999999998
20,2,448,1.5094199999999998
21,2,468,1.5081
22,2,488,1.5081
23,2,508,1.50744
24,2,528,1.50744
25,2,548,1.50678
26,2,568,1.50678
27,2,588,1.50678
28,2,608,1.50678
29,2,628,1.50678
30,2,648,1.50678
31,2,668,1.50678
32,2,688,1.50678
33,2,708,1.50678
34,2,727,1.50678
35,2,747,1.50678
36,2,767,1.50678
37,2,787,1.50612
38,2,807,1.50612
39,2,827,1.50612
40,2,847,1.50612
41,2,867,1.50612
42,2,887,1.50612
43,2,907,1.5054599999999998
