,order,Chain length,T
206,206,500,4.734208183915091
207,207,500,4.734208183915091
208,208,500,4.734208183915091
209,209,500,4.734208183915091
210,210,500,4.734208183915091
211,211,500,4.734208183915091
212,212,500,4.725683568942361
213,213,500,4.713850772664997
214,214,500,4.712923088483491
215,215,500,4.712923088483491
216,216,500,4.702984075059397
217,217,500,4.702984075059397
218,218,500,4.702984075059397
219,219,500,4.678449380552214
220,220,500,4.650180483828132
221,221,500,4.6427864035470625
222,222,500,4.6427864035470625
223,223,500,4.6173117705726305
224,224,500,4.6173117705726305
225,225,500,4.6173117705726305
226,226,500,4.6173117705726305
227,227,500,4.5902310189056665
228,228,500,4.546778902022674
229,229,500,4.546778902022674
230,230,500,4.546778902022674
231,231,500,4.546778902022674
232,232,500,4.489542323260042
233,233,500,4.407446943913521
234,234,500,4.2929288067989155
235,235,500,4.191049942821753
236,236,500,4.121444468320014
237,237,500,4.028411213118209
238,238,500,3.9267980379663623
239,239,500,3.860347773799425
240,240,500,3.777125201637139
241,241,500,3.7238095639299056
242,242,500,3.685704196679974
243,243,500,3.682530717112474
244,244,500,3.682530717112474
245,245,500,3.682530717112474
246,246,500,3.6815864747223963
247,247,500,3.6645788247540114
248,248,500,3.660247227444738
249,249,500,3.634284757914939
250,250,500,3.6149310438579265
251,251,500,3.576281342559822
252,252,500,3.576281342559822
253,253,500,3.576281342559822
254,254,500,3.554228088150587
255,255,500,3.520050270485918
256,256,500,3.486240943085933
257,257,500,3.457692553960488
258,258,500,3.457692553960488
259,259,500,3.4545317065482046
260,260,500,3.4545317065482046
261,261,500,3.4527819905779467
262,262,500,3.4527819905779467
263,263,500,3.4404211521156594
264,264,500,3.4229278679012887
265,265,500,3.4101593503332692
266,266,500,3.4101593503332692
267,267,500,3.4101593503332692
268,268,500,3.4101593503332692
269,269,500,3.4101593503332692
270,270,500,3.4043545486350877
271,271,500,3.4043545486350877
272,272,500,3.3894225885809726
273,273,500,3.3702318611689366
274,274,500,3.3631574620058013
275,275,500,3.3559480203146457
276,276,500,3.3559480203146457
277,277,500,3.3559480203146457
278,278,500,3.3559480203146457
279,279,500,3.3559480203146457
280,280,500,3.3559480203146457
281,281,500,3.3559480203146457
282,282,500,3.3559480203146457
283,283,500,3.3559480203146457
284,284,500,3.3559480203146457
285,285,500,3.345111337168094
286,286,500,3.327082052771053
287,287,500,3.3021618796505265
288,288,500,3.3021618796505265
289,289,500,3.2814529671040176
290,290,500,3.2814529671040176
291,291,500,3.2814529671040176
292,292,500,3.269777816687566
293,293,500,3.2540555450268163
294,294,500,3.248628098874131
295,295,500,3.248628098874131
296,296,500,3.2422968902597775
297,297,500,3.236316365902986
298,298,500,3.236316365902986
299,299,500,3.2341012808649223
300,300,500,3.2341012808649223
301,301,500,3.2224556410382963
302,302,500,3.206482512779329
303,303,500,3.196624320350634
304,304,500,3.1794120561422816
305,305,500,3.170421063039238
306,306,500,3.1588017678534572
307,307,500,3.1542544605495717
308,308,500,3.1542544605495717
309,309,500,3.1360125942855577
310,310,500,3.1226259778578527
311,311,500,3.120539296817196
312,312,500,3.120539296817196
313,313,500,3.120539296817196
314,314,500,3.1190257892974307
315,315,500,3.106216188066106
316,316,500,3.1032053163021356
317,317,500,3.1032053163021356
318,318,500,3.090390886260991
319,319,500,3.081406925923155
320,320,500,3.081406925923155
321,321,500,3.081406925923155
322,322,500,3.081406925923155
323,323,500,3.081406925923155
324,324,500,3.081406925923155
325,325,500,3.081406925923155
326,326,500,3.081406925923155
327,327,500,3.081406925923155
328,328,500,3.074587549087612
329,329,500,3.0705153719278635
330,330,500,3.0705153719278635
331,331,500,3.0705153719278635
332,332,500,3.0567735153517304
333,333,500,3.037226888392759
334,334,500,3.008827096372087
335,335,500,2.9887590210568256
336,336,500,2.970181102553205
337,337,500,2.9499428251662794
338,338,500,2.907681354386288
339,339,500,2.869839541826042
340,340,500,2.867391633092581
341,341,500,2.867391633092581
342,342,500,2.867391633092581
343,343,500,2.867391633092581
344,344,500,2.8657292658512263
345,345,500,2.8657292658512263
346,346,500,2.8508449446298574
347,347,500,2.8452638611500065
348,348,500,2.8362478015432577
349,349,500,2.8337240147709495
350,350,500,2.8337240147709495
351,351,500,2.825733180568005
352,352,500,2.8140866054020295
353,353,500,2.7970265185995826
354,354,500,2.7636212947524075
355,355,500,2.738278409775828
356,356,500,2.71911340095272
357,357,500,2.7027504965938003
358,358,500,2.6940795030773788
359,359,500,2.6812658130658735
360,360,500,2.674770240133825
361,361,500,2.671032900320515
362,362,500,2.671032900320515
363,363,500,2.665633475363091
364,364,500,2.665633475363091
365,365,500,2.665633475363091
366,366,500,2.665633475363091
367,367,500,2.6505370878561165
368,368,500,2.629603197893995
369,369,500,2.6057720374155724
370,370,500,2.583389081388664
371,371,500,2.5667853945133445
372,372,500,2.545844011902453
373,373,500,2.5241236696842924
374,374,500,2.50150116339201
375,375,500,2.48793070954345
376,376,500,2.47502482522999
377,377,500,2.47303150892618
378,378,500,2.47303150892618
379,379,500,2.469185242043213
380,380,500,2.4630262799704554
381,381,500,2.4630262799704554
382,382,500,2.456114576502132
383,383,500,2.4501567351038767
384,384,500,2.4368289852727063
385,385,500,2.429394575378424
386,386,500,2.403068315816298
387,387,500,2.386217281621415
388,388,500,2.3728446943091615
389,389,500,2.3555189851296174
390,390,500,2.341419715918072
391,391,500,2.3254350644704616
392,392,500,2.307903847035481
393,393,500,2.2924691677804576
394,394,500,2.27604904322873
395,395,500,2.2632021239210127
396,396,500,2.2590144700740384
397,397,500,2.2559937666673266
398,398,500,2.252977102477358
399,399,500,2.242731510904734
400,400,500,2.231462869994547
401,401,500,2.215315073089686
402,402,500,2.1947415866598403
403,403,500,2.1830036308099934
404,404,500,2.1713284521036473
405,405,500,2.1595094688350813
406,406,500,2.1513803664674485
407,407,500,2.1500111026271567
408,408,500,2.1500111026271567
409,409,500,2.1470314690842414
410,410,500,2.1470314690842414
411,411,500,2.1470314690842414
412,412,500,2.1470314690842414
413,413,500,2.1440602181167208
414,414,500,2.1440602181167208
415,415,500,2.140271391719013
416,416,500,2.1388096511509986
417,417,500,2.1388096511509986
418,418,500,2.129398449963999
419,419,500,2.120028659992689
420,420,500,2.1156310455680383
421,421,500,2.1112425531958356
422,422,500,2.1028498034429752
423,423,500,2.098194751269568
424,424,500,2.0935500039266346
425,425,500,2.0889155386025022
426,426,500,2.0889155386025022
427,427,500,2.0889155386025022
428,428,500,2.0889155386025022
429,429,500,2.083302772436316
430,430,500,2.0777050873700853
431,431,500,2.07726687431499
432,432,500,2.071160421545729
433,433,500,2.061413267724189
434,434,500,2.0472334907221823
435,435,500,2.03860898317846
436,436,500,2.034524977953297
437,437,500,2.0315462235948396
438,438,500,2.0285718304399185
439,439,500,2.0257112299734796
440,440,500,2.0257112299734796
441,441,500,2.0224391246403344
442,442,500,2.0224391246403344
443,443,500,2.0182684435109444
444,444,500,2.0182684435109444
445,445,500,2.0182684435109444
446,446,500,2.017348478564694
447,447,500,2.017348478564694
448,448,500,2.0050639877095184
449,449,500,2.0005972585676517
450,450,500,1.9997297997230896
451,451,500,1.9997297997230896
452,452,500,1.9997297997230896
453,453,500,1.9997297997230896
454,454,500,1.9954922496848515
455,455,500,1.9939546670181725
456,456,500,1.9924182691020016
457,457,500,1.9898086501857226
458,458,500,1.9898086501857226
459,459,500,1.9898086501857226
460,460,500,1.9898086501857226
461,461,500,1.9898086501857226
462,462,500,1.9891901359003286
463,463,500,1.985069805109308
464,464,500,1.978712058354573
465,465,500,1.9693672483246465
466,466,500,1.959073386328598
467,467,500,1.9488333302414698
468,468,500,1.943097944903582
469,469,500,1.943097944903582
470,470,500,1.9354597739723276
471,471,500,1.9278516281128038
472,472,500,1.9230345384262304
473,473,500,1.9216382617974077
474,474,500,1.9216382617974077
475,475,500,1.9175600292991306
476,476,500,1.913490451905532
477,477,500,1.9091974926000912
478,478,500,1.903110361104694
479,479,500,1.9008705617858963
480,480,500,1.8986333985207353
481,481,500,1.8903705881734785
482,482,500,1.8789476831548533
483,483,500,1.8655251940524462
484,484,500,1.8554666696855633
485,485,500,1.8412136400018435
486,486,500,1.8311107435147507
487,487,500,1.8196921790584866
488,488,500,1.80855291859492
489,489,500,1.801312091469149
490,490,500,1.789565267958742
491,491,500,1.7807974796531714
492,492,500,1.779084424388227
493,493,500,1.7773730170132722
494,494,500,1.776264852109714
495,495,500,1.7755240727867145
496,496,500,1.7742301104587457
497,497,500,1.77293709114165
498,498,500,1.7653680101924716
499,499,500,1.757251099855598
500,500,500,1.7500406129390838
501,501,500,1.7439307644065927
502,502,500,1.7406879583146704
503,503,500,1.7370068568705284
504,504,500,1.73018923158739
505,505,500,1.7196275163077686
506,506,500,1.7091302736462928
507,507,500,1.6968248258079375
508,508,500,1.6870095467776276
509,509,500,1.6780834184597706
510,510,500,1.6749721232629267
511,511,500,1.671866596645699
512,512,500,1.6706606836317528
513,513,500,1.6694556404397172
514,514,500,1.66572924683017
515,515,500,1.6620111709075365
516,516,500,1.6620111709075365
517,517,500,1.6620111709075365
518,518,500,1.6620111709075365
519,519,500,1.6620111709075365
520,520,500,1.6620111709075365
521,521,500,1.661180512327937
522,522,500,1.6603502689041971
523,523,500,1.6559637494809654
524,524,500,1.6527634967273417
525,525,500,1.6495694286608467
526,526,500,1.6472036110907577
527,527,500,1.6465877357137508
528,528,500,1.6404009423355261
529,529,500,1.6371034166353395
530,530,500,1.6371034166353395
531,531,500,1.6371034166353395
532,532,500,1.6368426723031433
533,533,500,1.636581969500154
534,534,500,1.6335961222105264
535,535,500,1.6335961222105264
536,536,500,1.6335961222105264
537,537,500,1.6335961222105264
538,538,500,1.6335961222105264
539,539,500,1.6335961222105264
540,540,500,1.6325133235904212
541,541,500,1.631431242683119
542,542,500,1.6295291180441893
543,543,500,1.6276292111377921
544,544,500,1.623044748559341
545,545,500,1.615874663893393
546,546,500,1.608441475163603
547,547,500,1.6054921378152065
548,548,500,1.6014805579840725
549,549,500,1.5939667398498636
550,550,500,1.5856927135457388
551,551,500,1.5774616363882743
552,552,500,1.5674748885772463
553,553,500,1.5609777230593767
554,554,500,1.5568553891303394
555,555,500,1.55095993161022
556,556,500,1.5468640533320064
557,557,500,1.542811320651824
558,558,500,1.5390207529757978
559,559,500,1.5352394984303626
560,560,500,1.5322379059589013
561,561,500,1.5310044489024
562,562,500,1.5297719847832905
563,563,500,1.528540512802255
564,564,500,1.5273100321606183
565,565,500,1.526080542060349
566,566,500,1.5248520417040574
567,567,500,1.5236245302949962
568,568,500,1.5231650854414456
569,569,500,1.5226014174440592
570,570,500,1.5220379580396968
571,571,500,1.5219543758386704
572,572,500,1.5218707982275328
573,573,500,1.5217872252060316
574,574,500,1.521224067104603
575,575,500,1.5206611174075042
576,576,500,1.514178394785099
577,577,500,1.5093266500948601
578,578,500,1.5044904514107063
579,579,500,1.5032846060997838
580,580,500,1.5020797272708435
581,581,500,1.5020797272708435
582,582,500,1.5020797272708435
583,583,500,1.5020797272708435
584,584,500,1.5020797272708435
585,585,500,1.501317137913628
586,586,500,1.5005549357146422
587,587,500,1.4993828545779517
588,588,500,1.4974516571774006
589,589,500,1.4947646640249441
590,590,500,1.49208249235181
591,591,500,1.4894051335064453
592,592,500,1.4857343238803833
593,593,500,1.4816604812911067
594,594,500,1.4775978090659898
595,595,500,1.4735462765762017
596,596,500,1.469505853276895
597,597,500,1.4654765087069752
598,598,500,1.4629767495116373
599,599,500,1.456832657456609
600,600,500,1.4507143688650967
601,601,500,1.44462177536979
602,602,500,1.4385547690584914
603,603,500,1.433238193909084
604,604,500,1.4279412676266694
605,605,500,1.4260198645814546
606,606,500,1.4241010469294528
607,607,500,1.4235380661492516
608,608,500,1.42297530792865
609,609,500,1.4224127721796649
610,610,500,1.4224127721796649
611,611,500,1.4224127721796649
612,612,500,1.4224127721796649
613,613,500,1.4224127721796649
614,614,500,1.4224127721796649
615,615,500,1.4224127721796649
616,616,500,1.4224127721796649
617,617,500,1.4224127721796649
618,618,500,1.4224127721796649
619,619,500,1.4224127721796649
620,620,500,1.4224127721796649
621,621,500,1.4224127721796649
622,622,500,1.4224127721796649
623,623,500,1.4224127721796649
624,624,500,1.4224127721796649
625,625,500,1.4224127721796649
626,626,500,1.4224127721796649
627,627,500,1.4224127721796649
628,628,500,1.4224127721796649
629,629,500,1.4224127721796649
630,630,500,1.4224127721796649
631,631,500,1.4190320630467124
632,632,500,1.4149362200235034
633,633,500,1.410401505150783
634,634,500,1.4053738433211675
635,635,500,1.4003641036104526
636,636,500,1.3953722221316156
637,637,500,1.3879548416358511
638,638,500,1.380576889711579
639,639,500,1.3774895267213776
640,640,500,1.374409067953827
641,641,500,1.3713354979691197
642,642,500,1.3682688013619762
643,643,500,1.3652089627615667
644,644,500,1.362155966831436
645,645,500,1.3576355834025524
646,646,500,1.356255219565846
647,647,500,1.3548762592017245
648,648,500,1.3534987008832198
649,649,500,1.3521225431848145
650,650,500,1.3484784277212503
651,651,500,1.342588484810993
652,652,500,1.3367242682503553
653,653,500,1.3310695457194293
654,654,500,1.3298065524917995
655,655,500,1.3298065524917995
656,656,500,1.329069929983623
657,657,500,1.328333715514284
658,658,500,1.328333715514284
659,659,500,1.328333715514284
660,660,500,1.3281490895521837
661,661,500,1.3279644892513651
662,662,500,1.3277799146082618
663,663,500,1.3277799146082618
664,664,500,1.3277799146082618
665,665,500,1.3277799146082618
666,666,500,1.3251627959398176
667,667,500,1.3225443110381596
668,668,500,1.3199310001899849
669,669,500,1.3199310001899849
670,670,500,1.3199310001899849
671,671,500,1.3199310001899849
672,672,500,1.3199310001899849
673,673,500,1.3194506625807527
674,674,500,1.3189755977166906
675,675,500,1.3185007038985277
676,676,500,1.3180259810646793
677,677,500,1.317551429153583
678,678,500,1.3170770481036986
679,679,500,1.3166028378535077
680,680,500,1.3161287983415146
681,681,500,1.3113318671613294
682,682,500,1.3065524194894274
683,683,500,1.3031065970177078
684,684,500,1.3000874542431393
685,685,500,1.297075306462775
686,686,500,1.2940701374700458
687,687,500,1.2910719310959327
688,688,500,1.2903307153348935
689,689,500,1.2895899251123477
690,690,500,1.28884956018399
691,691,500,1.2866806762528766
692,692,500,1.284515442132922
693,693,500,1.2823538516822013
694,694,500,1.280195898769126
695,695,500,1.2780415772724252
696,696,500,1.2758908810811294
697,697,500,1.2737438040945523
698,698,500,1.2700825275368555
699,699,500,1.266431775031161
700,700,500,1.2627915163269074
701,701,500,1.2591617212604869
702,702,500,1.2555423597549935
703,703,500,1.251933401819976
704,704,500,1.251933401819976
705,705,500,1.251933401819976
706,706,500,1.251933401819976
707,707,500,1.251933401819976
708,708,500,1.251933401819976
709,709,500,1.251933401819976
710,710,500,1.251933401819976
711,711,500,1.251933401819976
712,712,500,1.251933401819976
713,713,500,1.2505606383180254
714,714,500,1.2483355050300435
715,715,500,1.2461143309408382
716,716,500,1.2430474322515792
717,717,500,1.2399880817200908
718,718,500,1.237781760272898
719,719,500,1.2347414314342835
720,720,500,1.231478078496894
721,721,500,1.2282233504198379
722,722,500,1.2263251814486498
723,723,500,1.2244299460199985
724,724,500,1.222537639600214
725,725,500,1.220648257662633
726,726,500,1.2187617956875876
727,727,500,1.216878249162395
728,728,500,1.214997613581347
729,729,500,1.213119884445698
730,730,500,1.211245057263656
731,731,500,1.2089829306006783
732,732,500,1.207550368658984
733,733,500,1.2061195042050414
734,734,500,1.2046903352274438
735,735,500,1.2032628597171682
736,736,500,1.2018370756675716
737,737,500,1.201730579803145
738,738,500,1.2016240933754128
739,739,500,1.2015176163835386
740,740,500,1.2014111488266865
741,741,500,1.1988116608642159
742,742,500,1.1962177974022947
743,743,500,1.1936295462712165
744,744,500,1.1910468953276059
745,745,500,1.1880366692069946
746,746,500,1.1850340510666675
747,747,500,1.18203902167838
748,748,500,1.1790515618624848
749,749,500,1.1763984569725263
750,750,500,1.1737513221060891
751,751,500,1.1711101438294107
752,752,500,1.1711101438294107
753,753,500,1.1711101438294107
754,754,500,1.1711101438294107
755,755,500,1.1711101438294107
756,756,500,1.1705045643991008
757,757,500,1.169899298113074
758,758,500,1.1672384514694736
759,759,500,1.1645836567184353
760,760,500,1.1619349000953916
761,761,500,1.1592921678670813
762,762,500,1.1566554463314784
763,763,500,1.1540247218177213
764,764,500,1.1513999806860415
765,765,500,1.1475229099254607
766,766,500,1.1436588942959678
767,767,500,1.1380447557585833
768,768,500,1.132458176619962
769,769,500,1.1276683366555251
770,770,500,1.1228987557764643
771,771,500,1.118149348295044
772,772,500,1.113628392660972
773,773,500,1.1091257163738195
774,774,500,1.1046412455256451
775,775,500,1.099424207581164
776,776,500,1.0942318088442304
777,777,500,1.0890639329479415
778,778,500,1.0839204640749758
779,779,500,1.0790760756565363
780,780,500,1.0746447219107567
781,781,500,1.0707832780439714
782,782,500,1.0669357092267093
783,783,500,1.0631019656027492
784,784,500,1.0572924415144231
785,785,500,1.051514664681981
786,786,500,1.0457684616164693
787,787,500,1.0400536597769976
788,788,500,1.0343700875655584
789,789,500,1.0287175743218744
790,790,500,1.023095950318274
791,791,500,1.0175050467545947
792,792,500,1.0131568116018383
793,793,500,1.0110438681501877
794,794,500,1.0089353312523681
795,795,500,1.0068311917184904
796,796,500,1.004731440377831
797,797,500,1.0026360680787911
798,798,500,1.0005450656888586
799,799,500,0.9984584240945665
800,800,500,0.9963061616891299
801,801,500,0.9949385382781893
802,802,500,0.9935727921955902
803,803,500,0.9922089208643355
804,804,500,0.9908469217109653
805,805,500,0.9891254340505858
806,806,500,0.9882734937984576
807,807,500,0.9882734937984576
808,808,500,0.9882734937984576
809,809,500,0.9882734937984576
810,810,500,0.9882734937984576
811,811,500,0.9882734937984576
812,812,500,0.9882734937984576
813,813,500,0.9882734937984576
814,814,500,0.9882734937984576
815,815,500,0.9882734937984576
816,816,500,0.9882734937984576
817,817,500,0.9882734937984576
818,818,500,0.9882734937984576
819,819,500,0.9882734937984576
820,820,500,0.9882734937984576
821,821,500,0.9882734937984576
822,822,500,0.9882734937984576
823,823,500,0.9882734937984576
824,824,500,0.9882734937984576
825,825,500,0.9882734937984576
826,826,500,0.9882734937984576
827,827,500,0.9882734937984576
828,828,500,0.9882734937984576
829,829,500,0.9882734937984576
830,830,500,0.9882734937984576
831,831,500,0.9882734937984576
832,832,500,0.9882734937984576
833,833,500,0.9882734937984576
834,834,500,0.9882734937984576
835,835,500,0.9882734937984576
836,836,500,0.9882734937984576
837,837,500,0.9882734937984576
838,838,500,0.9882734937984576
839,839,500,0.9882734937984576
840,840,500,0.9882734937984576
841,841,500,0.9882734937984576
842,842,500,0.986309871146688
843,843,500,0.9843501500605708
844,844,500,0.9823943227879981
845,845,500,0.9805796626711383
846,846,500,0.978768354559948
847,847,500,0.9769603922626662
848,848,500,0.9751557695989689
849,849,500,0.9724266265058068
850,850,500,0.9697051213944473
851,851,500,0.9669912328886695
852,852,500,0.9642849396720773
853,853,500,0.9615862204879324
854,854,500,0.9588950541389872
855,855,500,0.9562114194873182
856,856,500,0.9535352954541602
857,857,500,0.9508666610197403
858,858,500,0.9482054952231134
859,859,500,0.9455517771619971
860,860,500,0.9429054859926078
861,861,500,0.9402666009294967
862,862,500,0.9376351012453866
863,863,500,0.9350109662710095
864,864,500,0.932394175394944
865,865,500,0.9297847080634527
866,866,500,0.9271825437803222
867,867,500,0.9255289596046339
868,868,500,0.9238783245144784
869,869,500,0.9222306332503075
870,870,500,0.9205858805619533
871,871,500,0.9189440612086114
872,872,500,0.9173051699588238
873,873,500,0.9156692015904629
874,874,500,0.9140361508907143
875,875,500,0.9124060126560605
876,876,500,0.910778781692264
877,877,500,0.9091544528143513
878,878,500,0.9075330208465957
879,879,500,0.9059144806225015
880,880,500,0.9042988269847868
881,881,500,0.9026860547853678
882,882,500,0.9010761588853419
883,883,500,0.8994691341549714
884,884,500,0.8978649754736674
885,885,500,0.8962636777299733
886,886,500,0.8946652358215483
887,887,500,0.8930696446551518
888,888,500,0.8914768991466263
889,889,500,0.8898869942208819
890,890,500,0.8882999248118798
891,891,500,0.8867156858626163
892,892,500,0.8851342723251064
893,893,500,0.8835556791603683
894,894,500,0.8819799013384065
895,895,500,0.8804069338381967
896,896,500,0.878836771647669
897,897,500,0.8772694097636926
898,898,500,0.8757048431920593
899,899,500,0.8741430669474679
900,900,500,0.8725840760535082
901,901,500,0.8710278655426451
902,902,500,0.8694744304562031
903,903,500,0.8694744304562031
904,904,500,0.8694744304562031
905,905,500,0.8694744304562031
906,906,500,0.8685148062425364
907,907,500,0.8675562411498734
908,908,500,0.8665987340092801
909,909,500,0.8656422836531128
910,910,500,0.8646868889150163
911,911,500,0.863732548629923
912,912,500,0.863732548629923
913,913,500,0.863732548629923
914,914,500,0.863732548629923
915,915,500,0.863732548629923
916,916,500,0.8637325486299229
917,917,500,0.8637325486299228
918,918,500,0.8637325486299227
919,919,500,0.8637325486299225
920,920,500,0.8637325486299224
921,921,500,0.8637325486299223
922,922,500,0.8637325486299222
923,923,500,0.8637325486299222
924,924,500,0.8637325486299222
925,925,500,0.8637325486299222
926,926,500,0.8637325486299222
927,927,500,0.8637325486299222
928,928,500,0.8637325486299222
929,929,500,0.8637325486299222
930,930,500,0.8637325486299222
931,931,500,0.8637325486299222
932,932,500,0.8637325486299222
933,933,500,0.8637325486299222
934,934,500,0.8637325486299222
935,935,500,0.8637325486299222
936,936,500,0.8637325486299222
937,937,500,0.8637325486299222
938,938,500,0.8634161380954972
939,939,500,0.862507720849393
940,940,500,0.8616002593670933
941,941,500,0.8606937526430201
942,942,500,0.8597881996726532
943,943,500,0.8588835994525295
944,944,500,0.8579195312931832
945,945,500,0.8561721938777243
946,946,500,0.854428415290258
947,947,500,0.8532729923031154
948,948,500,0.852119131766677
949,949,500,0.8509668315680783
950,950,500,0.849816089597312
951,951,500,0.8486669037472243
952,952,500,0.8475192719135105
953,953,500,0.8463731919947116
954,954,500,0.8452286618922105
955,955,500,0.8440856795102278
956,956,500,0.8430035941369594
957,957,500,0.8422311472896252
958,958,500,0.8414594082377692
959,959,500,0.8406883763328361
