,order,Chain length,T
212,212,100,8.030017940525347
213,213,100,8.02112998801373
214,214,100,8.000478428945119
215,215,100,7.951956960869333
216,216,100,7.942144459556381
217,217,100,7.917452908553259
218,218,100,7.913946590845137
219,219,100,7.913946590845137
220,220,100,7.910898818545258
221,221,100,7.903570819224295
222,222,100,7.869253573057087
223,223,100,7.869253573057087
224,224,100,7.8506169687950464
225,225,100,7.837460829361201
226,226,100,7.837460829361201
227,227,100,7.793318090004783
228,228,100,7.754138461428999
229,229,100,7.754138461428999
230,230,100,7.754138461428999
231,231,100,7.738901641230351
232,232,100,7.738901641230351
233,233,100,7.729055500491959
234,234,100,7.729055500491959
235,235,100,7.729055500491959
236,236,100,7.703049369965158
237,237,100,7.6621141456713575
238,238,100,7.6621141456713575
239,239,100,7.6621141456713575
240,240,100,7.6621141456713575
241,241,100,7.6519314204136295
242,242,100,7.6519314204136295
243,243,100,7.619542551971738
244,244,100,7.564577526477177
245,245,100,7.506636723549609
246,246,100,7.478071045778604
247,247,100,7.478071045778604
248,248,100,7.478071045778604
249,249,100,7.476117785050501
250,250,100,7.476117785050501
251,251,100,7.476117785050501
252,252,100,7.414866349651108
253,253,100,7.361370899779324
254,254,100,7.312094373144498
255,255,100,7.312094373144498
256,256,100,7.3066327065924614
257,257,100,7.3066327065924614
258,258,100,7.3066327065924614
259,259,100,7.3066327065924614
260,260,100,7.267056737090131
261,261,100,7.267056737090131
262,262,100,7.257198939184848
263,263,100,7.211654619486534
264,264,100,7.150327194055954
265,265,100,7.017533958265114
266,266,100,6.938594401882347
267,267,100,6.938594401882347
268,268,100,6.938594401882347
269,269,100,6.938594401882347
270,270,100,6.9114127593670895
271,271,100,6.850015111169787
272,272,100,6.803697419189654
273,273,100,6.761870691559629
274,274,100,6.718152634408439
275,275,100,6.693323111114786
276,276,100,6.693323111114786
277,277,100,6.693323111114786
278,278,100,6.693323111114786
279,279,100,6.693323111114786
280,280,100,6.693323111114786
281,281,100,6.693323111114786
282,282,100,6.6886180221131815
283,283,100,6.6886180221131815
284,284,100,6.6886180221131815
285,285,100,6.6886180221131815
286,286,100,6.6886180221131815
287,287,100,6.6790309881118235
288,288,100,6.604593877645247
289,289,100,6.508171589517551
290,290,100,6.3968326202430505
291,291,100,6.342034696129189
292,292,100,6.271339652131021
293,293,100,6.21254911078658
294,294,100,6.165927308644608
295,295,100,6.119539558582088
296,296,100,6.0903058742396
297,297,100,6.008944657555355
298,298,100,5.973674405270218
299,299,100,5.953432273935391
300,300,100,5.953432273935391
301,301,100,5.953432273935391
302,302,100,5.952460983708672
303,303,100,5.952460983708672
304,304,100,5.9455610235129095
305,305,100,5.9455610235129095
306,306,100,5.9455610235129095
307,307,100,5.9455610235129095
308,308,100,5.941117292958786
309,309,100,5.941117292958786
310,310,100,5.941117292958786
311,311,100,5.941117292958786
312,312,100,5.941117292958786
313,313,100,5.923693264478555
314,314,100,5.891933455768453
315,315,100,5.869505893593759
316,316,100,5.83692989691249
317,317,100,5.8187938024225625
318,318,100,5.803776380364343
319,319,100,5.803776380364343
320,320,100,5.803776380364343
321,321,100,5.755299279594604
322,322,100,5.7248949080367755
323,323,100,5.7057915114384015
324,324,100,5.7057915114384015
325,325,100,5.7057915114384015
326,326,100,5.7057915114384015
327,327,100,5.70330495053142
328,328,100,5.70330495053142
329,329,100,5.70330495053142
330,330,100,5.70330495053142
331,331,100,5.70330495053142
332,332,100,5.694698299190714
333,333,100,5.694698299190714
334,334,100,5.694698299190714
335,335,100,5.671616672219441
336,336,100,5.645492209237624
337,337,100,5.645492209237624
338,338,100,5.645492209237624
339,339,100,5.625048021835878
340,340,100,5.625048021835878
341,341,100,5.625048021835878
342,342,100,5.625048021835878
343,343,100,5.625048021835878
344,344,100,5.625048021835878
345,345,100,5.593519131267913
346,346,100,5.575566624597834
347,347,100,5.575566624597834
348,348,100,5.552658023818871
349,349,100,5.552658023818871
350,350,100,5.552658023818871
351,351,100,5.552658023818871
352,352,100,5.552658023818871
353,353,100,5.552658023818871
354,354,100,5.5512597987273145
355,355,100,5.550966824377664
356,356,100,5.550966824377664
357,357,100,5.550966824377664
358,358,100,5.550966824377664
359,359,100,5.550966824377664
360,360,100,5.550966824377664
361,361,100,5.550966824377664
362,362,100,5.550966824377664
363,363,100,5.550966824377664
364,364,100,5.536304342755168
365,365,100,5.536304342755168
366,366,100,5.536304342755168
367,367,100,5.536304342755168
368,368,100,5.533809916047573
369,369,100,5.532445890149892
370,370,100,5.513171756404629
371,371,100,5.513171756404629
372,372,100,5.509400048625251
373,373,100,5.488866869707048
374,374,100,5.483794359696472
375,375,100,5.451461813372215
376,376,100,5.40942285152536
377,377,100,5.351929816869022
378,378,100,5.305877587428873
379,379,100,5.280425286100916
380,380,100,5.237650901612434
381,381,100,5.212097680609224
382,382,100,5.15976895505234
383,383,100,5.116778182585657
384,384,100,5.084073008153615
385,385,100,5.071178905670835
386,386,100,5.060948556654013
387,387,100,5.0369111702339175
388,388,100,5.005130341247308
389,389,100,4.973550036164524
390,390,100,4.946681693457496
391,391,100,4.907150840259289
392,392,100,4.82378967714276
393,393,100,4.747077315989809
394,394,100,4.65954642516267
395,395,100,4.587838050620932
396,396,100,4.535754006874687
397,397,100,4.482169839023163
398,398,100,4.436523291379561
399,399,100,4.389458067646738
400,400,100,4.352700308557058
401,401,100,4.311543185819522
402,402,100,4.294371426234183
403,403,100,4.279279687143184
404,404,100,4.279279687143184
405,405,100,4.265055521211765
406,406,100,4.265055521211765
407,407,100,4.265055521211765
408,408,100,4.255428604972256
409,409,100,4.255428604972256
410,410,100,4.2463235295216
411,411,100,4.2463235295216
412,412,100,4.230233924816723
413,413,100,4.213486468898443
414,414,100,4.191428058782688
415,415,100,4.1694851286762855
416,416,100,4.149769116502144
417,417,100,4.149769116502144
418,418,100,4.1430701209399174
419,419,100,4.1430701209399174
420,420,100,4.134152125564078
421,421,100,4.125253326252799
422,422,100,4.125253326252799
423,423,100,4.125253326252799
424,424,100,4.125253326252799
425,425,100,4.125253326252799
426,426,100,4.116996624270681
427,427,100,4.110123790425921
428,428,100,4.103262429955897
429,429,100,4.090938737236587
430,430,100,4.077812108013021
431,431,100,4.0761336760696505
432,432,100,4.0761336760696505
433,433,100,4.0761336760696505
434,434,100,4.0761336760696505
435,435,100,4.0761336760696505
436,436,100,4.0761336760696505
437,437,100,4.07363994252266
438,438,100,4.07363994252266
439,439,100,4.071634234307747
440,440,100,4.069629513628675
441,441,100,4.048775432394301
442,442,100,4.0150652240384455
443,443,100,3.96685758517648
444,444,100,3.912488986710287
445,445,100,3.894068975708119
446,446,100,3.894068975708119
447,447,100,3.88800594278442
448,448,100,3.88502444886172
449,449,100,3.88502444886172
450,450,100,3.88502444886172
451,451,100,3.88502444886172
452,452,100,3.88502444886172
453,453,100,3.88502444886172
454,454,100,3.88502444886172
455,455,100,3.88502444886172
456,456,100,3.8846200920122786
457,457,100,3.8846200920122786
458,458,100,3.8846200920122786
459,459,100,3.8846200920122786
460,460,100,3.8846200920122786
461,461,100,3.8752904529767593
462,462,100,3.8752904529767593
463,463,100,3.8719728408736906
464,464,100,3.8719728408736906
465,465,100,3.8719728408736906
466,466,100,3.86573998375087
467,467,100,3.8465493567971283
468,468,100,3.818299530018182
469,469,100,3.793507873177813
470,470,100,3.7410112681194967
471,471,100,3.67804929931171
472,472,100,3.618307614435452
473,473,100,3.5604512421704904
474,474,100,3.5347277860668327
475,475,100,3.5078855378384555
476,476,100,3.5078855378384555
477,477,100,3.5078855378384555
478,478,100,3.5078855378384555
479,479,100,3.5044734754240756
480,480,100,3.5010647318665384
481,481,100,3.4976593039376462
482,482,100,3.4976593039376462
483,483,100,3.4976593039376462
484,484,100,3.494916270167868
485,485,100,3.4921753876179795
486,486,100,3.4921753876179795
487,487,100,3.4810687894556427
488,488,100,3.4810687894556427
489,489,100,3.476721775339456
490,490,100,3.4747152023444197
491,491,100,3.4721554401523096
492,492,100,3.4556942213257553
493,493,100,3.442390503799664
494,494,100,3.433201947508199
495,495,100,3.433201947508199
496,496,100,3.411225181052472
497,497,100,3.3873868928622644
498,498,100,3.3706691844190653
499,499,100,3.351324907807456
500,500,100,3.351324907807456
501,501,100,3.3376994829731204
502,502,100,3.324129454797427
503,503,100,3.3177584508120583
504,504,100,3.3177584508120583
505,505,100,3.3177584508120583
506,506,100,3.30239784021084
507,507,100,3.2883201155978736
508,508,100,3.2779083612272593
509,509,100,3.26752957342476
510,510,100,3.26752957342476
511,511,100,3.26752957342476
512,512,100,3.2500215898547093
513,513,100,3.2389861340054473
514,514,100,3.2292311572434347
515,515,100,3.2200191596853047
516,516,100,3.209597317567055
517,517,100,3.209597317567055
518,518,100,3.209597317567055
519,519,100,3.209597317567055
520,520,100,3.209597317567055
521,521,100,3.209597317567055
522,522,100,3.192949627420653
523,523,100,3.1843209090592146
524,524,100,3.1718638054769808
525,525,100,3.1718638054769808
526,526,100,3.1718638054769808
527,527,100,3.1718638054769808
528,528,100,3.1714513559496473
529,529,100,3.1710389600546964
530,530,100,3.1710389600546964
531,531,100,3.1710389600546964
532,532,100,3.1710389600546964
533,533,100,3.1684572209065975
534,534,100,3.165332165460385
535,535,100,3.1648966773389655
536,536,100,3.164461249132238
537,537,100,3.1640258808319603
538,538,100,3.1640258808319603
539,539,100,3.154000584673275
540,540,100,3.1417828832228785
541,541,100,3.1337224421222976
542,542,100,3.1337224421222976
543,543,100,3.1266353099528423
544,544,100,3.1195642058277704
545,545,100,3.1195642058277704
546,546,100,3.1186948569790154
547,547,100,3.1186948569790154
548,548,100,3.1186948569790154
549,549,100,3.1158434583040475
550,550,100,3.112994666640915
551,551,100,3.110148479606047
552,552,100,3.110148479606047
553,553,100,3.110148479606047
554,554,100,3.110148479606047
555,555,100,3.110148479606047
556,556,100,3.110148479606047
557,557,100,3.110148479606047
558,558,100,3.110148479606047
559,559,100,3.110148479606047
560,560,100,3.110148479606047
561,561,100,3.110148479606047
562,562,100,3.110148479606047
563,563,100,3.110148479606047
564,564,100,3.110148479606047
565,565,100,3.108479320485005
566,566,100,3.106811057170768
567,567,100,3.1051436891825728
568,568,100,3.0973570194678604
569,569,100,3.0875110028029167
570,570,100,3.082835973396711
571,571,100,3.0781680227992703
572,572,100,3.0737219167516088
573,573,100,3.063364700289389
574,574,100,3.0592418915761543
575,575,100,3.0551246315172094
576,576,100,3.0510129126449357
577,577,100,3.046906727501764
578,578,100,3.045529173515657
579,579,100,3.0441522423431624
580,580,100,3.0441522423431624
581,581,100,3.0441522423431624
582,582,100,3.0441522423431624
583,583,100,3.0441522423431624
584,584,100,3.0441522423431624
585,585,100,3.0301592069395964
586,586,100,3.016230493233573
587,587,100,3.0023658055579507
588,588,100,2.997466767163878
589,589,100,2.9925757226582053
590,590,100,2.986392670344163
591,591,100,2.9814507891360416
592,592,100,2.9814507891360416
593,593,100,2.9814507891360416
594,594,100,2.9814507891360416
595,595,100,2.9814507891360416
596,596,100,2.9718782087395637
597,597,100,2.9718782087395637
598,598,100,2.9718782087395637
599,599,100,2.9718782087395637
600,600,100,2.9641130276801944
601,601,100,2.9641130276801944
602,602,100,2.9641130276801944
603,603,100,2.9641130276801944
604,604,100,2.9641130276801944
605,605,100,2.9641130276801944
606,606,100,2.9641130276801944
607,607,100,2.9641130276801944
608,608,100,2.9641130276801944
609,609,100,2.9641130276801944
610,610,100,2.9641130276801944
611,611,100,2.9624996806969928
612,612,100,2.9584342940268904
613,613,100,2.9540686893070434
614,614,100,2.9540686893070434
615,615,100,2.9540686893070434
616,616,100,2.9540686893070434
617,617,100,2.9371829029703997
618,618,100,2.9203936376731074
619,619,100,2.9037003416901324
620,620,100,2.887102466450163
621,621,100,2.870599466517582
622,622,100,2.85483799222433
623,623,100,2.830924762391145
624,624,100,2.8072118390421146
625,625,100,2.781371228173035
626,626,100,2.7611336507710083
627,627,100,2.736415130458961
628,628,100,2.7119178979669534
629,629,100,2.687639972258148
630,630,100,2.655368531939695
631,631,100,2.6318931102368595
632,632,100,2.6168165345641605
633,633,100,2.6018263237719843
634,634,100,2.5858377086944246
635,635,100,2.56994734606737
636,636,100,2.554154632114696
637,637,100,2.538932786115595
638,638,100,2.527165350010532
639,639,100,2.5134751789462713
640,640,100,2.4998591703359105
641,641,100,2.4856264070126213
642,642,100,2.4714746768748093
643,643,100,2.4609170041190147
644,644,100,2.4505159066950144
645,645,100,2.4505159066950144
646,646,100,2.4505159066950144
647,647,100,2.4489267485572532
648,648,100,2.4489267485572532
649,649,100,2.4489267485572532
650,650,100,2.4489267485572532
651,651,100,2.4489267485572532
652,652,100,2.4485362127752492
653,653,100,2.4485362127752492
654,654,100,2.4485362127752492
655,655,100,2.4485362127752492
656,656,100,2.4485362127752492
657,657,100,2.4485362127752492
658,658,100,2.4485362127752492
659,659,100,2.4485362127752492
660,660,100,2.44551001686961
661,661,100,2.44551001686961
662,662,100,2.4414935619138713
663,663,100,2.43748370350049
664,664,100,2.43748370350049
665,665,100,2.436435959477633
666,666,100,2.4353886658239556
667,667,100,2.434341822345869
668,668,100,2.434341822345869
669,669,100,2.434341822345869
670,670,100,2.434341822345869
671,671,100,2.4321377701781985
672,672,100,2.432002577023004
673,673,100,2.431867391382675
674,674,100,2.4225548808898387
675,675,100,2.4132780314087774
676,676,100,2.404036706380422
677,677,100,2.394830769768639
678,678,100,2.3836841809462928
679,679,100,2.3836841809462928
680,680,100,2.3836841809462928
681,681,100,2.3836841809462928
682,682,100,2.3836841809462928
683,683,100,2.3836841809462928
684,684,100,2.3836841809462928
685,685,100,2.3836841809462928
686,686,100,2.3836841809462928
687,687,100,2.3836841809462928
688,688,100,2.3836841809462928
689,689,100,2.381318949918436
690,690,100,2.376559881457685
691,691,100,2.376559881457685
692,692,100,2.376559881457685
693,693,100,2.376559881457685
694,694,100,2.376559881457685
695,695,100,2.376559881457685
696,696,100,2.376559881457685
697,697,100,2.376559881457685
698,698,100,2.376559881457685
699,699,100,2.376559881457685
700,700,100,2.376559881457685
701,701,100,2.376559881457685
702,702,100,2.3669229393470945
703,703,100,2.357325075003476
704,704,100,2.3471259890308995
705,705,100,2.340325340711363
706,706,100,2.3349673882513926
707,707,100,2.329621702314398
708,708,100,2.324288254817341
709,709,100,2.318282476078811
710,710,100,2.3129512804204
711,711,100,2.307632344548034
712,712,100,2.3023256402687213
713,713,100,2.297031139454304
714,714,100,2.295408403355189
715,715,100,2.293786813636896
716,716,100,2.281786825096127
717,717,100,2.2780312703871184
718,718,100,2.2742818968826892
719,719,100,2.2705386944092982
720,720,100,2.266801652810149
721,721,100,2.263070761945162
722,722,100,2.257435656150598
723,723,100,2.251814581917861
724,724,100,2.2484400990033833
725,725,100,2.2425331696247817
726,726,100,2.2352809084543597
727,727,100,2.228052100801949
728,728,100,2.228052100801949
729,729,100,2.228052100801949
730,730,100,2.228052100801949
731,731,100,2.228052100801949
732,732,100,2.228052100801949
733,733,100,2.228052100801949
734,734,100,2.228052100801949
735,735,100,2.228052100801949
736,736,100,2.228052100801949
737,737,100,2.228052100801949
738,738,100,2.228052100801949
739,739,100,2.228052100801949
740,740,100,2.2238719245263345
741,741,100,2.2196995909190713
742,742,100,2.2155350852660787
743,743,100,2.2113783928808837
744,744,100,2.2072294991045665
745,745,100,2.20308838930571
746,746,100,2.20308838930571
747,747,100,2.2008164355401263
748,748,100,2.1985468247463174
749,749,100,2.1962795545080733
750,750,100,2.194014622411676
751,751,100,2.193108317771601
752,752,100,2.1914860897107586
753,753,100,2.1898650616015374
754,754,100,2.1882452325563406
755,755,100,2.1882452325563406
756,756,100,2.1882452325563406
757,757,100,2.186952329460998
758,758,100,2.1845272892986203
759,759,100,2.1826875289744225
760,760,100,2.181424788462569
761,761,100,2.1801627784783695
762,762,100,2.178901498599195
763,763,100,2.168683332429998
764,764,100,2.1585130853245715
765,765,100,2.148390532561901
766,766,100,2.1335594084729816
767,767,100,2.1188306690475613
768,768,100,2.104203607486934
769,769,100,2.0896775218716828
770,770,100,2.075251715127996
771,771,100,2.0609254949942186
772,772,100,2.0474058218124918
773,773,100,2.0339748376995277
774,774,100,2.0206319608549523
775,775,100,2.007376613295002
776,776,100,1.9942082208274878
777,777,100,1.9811262130269214
778,778,100,1.9613440098834445
779,779,100,1.9417593386077692
780,780,100,1.9282796293560902
781,781,100,1.9188912372895803
782,782,100,1.9095485553494715
783,783,100,1.9002513609826748
784,784,100,1.8909994327196655
785,785,100,1.8826058103813446
786,786,100,1.8712156736423855
787,787,100,1.859455824716035
788,788,100,1.8477698817796346
789,789,100,1.836157380363327
790,790,100,1.8234746084701245
791,791,100,1.810879439472303
792,792,100,1.7983712682760118
793,793,100,1.7869627662903838
794,794,100,1.7756266375237078
795,795,100,1.7643624228549855
796,796,100,1.753169666075789
797,797,100,1.7420479138717844
798,798,100,1.7309967158043706
799,799,100,1.7237022996111329
800,800,100,1.7156103156811966
801,801,100,1.7075563198678494
802,802,100,1.6995401338344789
803,803,100,1.6915615800816801
804,804,100,1.6828732207479524
805,805,100,1.674229487391074
806,806,100,1.6694718586673418
807,807,100,1.6647277496141468
808,808,100,1.6599971218128768
809,809,100,1.6552799369540936
810,810,100,1.654920847047367
811,811,100,1.6545618350401898
812,812,100,1.6542029009156627
813,813,100,1.6542029009156627
814,814,100,1.6542029009156627
815,815,100,1.6541460154996341
816,816,100,1.654089132039805
817,817,100,1.6540322505361078
818,818,100,1.6519593657289027
819,819,100,1.6497092855105073
820,820,100,1.6477340911521354
821,821,100,1.6457612616908928
822,822,100,1.6437907942952916
823,823,100,1.6418226861372345
824,824,100,1.6397304556993713
825,825,100,1.6376408914618488
826,826,100,1.6355539900270373
827,827,100,1.6274714106224877
828,828,100,1.6251676509613624
829,829,100,1.6251676509613624
830,830,100,1.6251676509613624
831,831,100,1.6251676509613624
832,832,100,1.6251676509613624
833,833,100,1.6248437753165268
834,834,100,1.6245199642160681
835,835,100,1.6241962176471234
836,836,100,1.6238725355968324
837,837,100,1.6235489180523373
838,838,100,1.6235489180523373
839,839,100,1.6235489180523373
840,840,100,1.6235489180523373
841,841,100,1.6235489180523373
842,842,100,1.6235489180523373
843,843,100,1.6235489180523373
844,844,100,1.6235489180523373
845,845,100,1.6235489180523373
846,846,100,1.6235489180523373
847,847,100,1.6235489180523373
848,848,100,1.6235489180523373
849,849,100,1.6235489180523373
850,850,100,1.6235489180523373
851,851,100,1.6221828596915133
852,852,100,1.6208179507358131
853,853,100,1.6208179507358131
854,854,100,1.6208179507358131
855,855,100,1.6200885010753177
856,856,100,1.619618923538272
857,857,100,1.6186937041475975
858,858,100,1.6186937041475975
859,859,100,1.6186937041475975
860,860,100,1.6186937041475975
861,861,100,1.6175771241466046
862,862,100,1.6157339814510139
863,863,100,1.6131670882526106
864,864,100,1.6106042730402914
865,865,100,1.6073226336742081
866,866,100,1.604047680715897
867,867,100,1.6010300557763966
868,868,100,1.598018107763078
869,869,100,1.5950118259961876
870,870,100,1.594368409436849
871,871,100,1.594368409436849
872,872,100,1.594368409436849
873,873,100,1.594368409436849
874,874,100,1.594368409436849
875,875,100,1.594368409436849
876,876,100,1.594368409436849
877,877,100,1.594368409436849
878,878,100,1.594368409436849
879,879,100,1.594368409436849
880,880,100,1.594368409436849
881,881,100,1.594368409436849
882,882,100,1.594368409436849
883,883,100,1.594368409436849
884,884,100,1.594368409436849
885,885,100,1.594368409436849
886,886,100,1.594368409436849
887,887,100,1.594368409436849
888,888,100,1.594368409436849
889,889,100,1.594368409436849
890,890,100,1.594368409436849
891,891,100,1.594368409436849
892,892,100,1.594368409436849
893,893,100,1.594368409436849
894,894,100,1.594368409436849
895,895,100,1.594368409436849
896,896,100,1.5905943664844433
897,897,100,1.5868292571010436
898,898,100,1.5868292571010436
899,899,100,1.5868292571010436
900,900,100,1.5868292571010436
901,901,100,1.5868292571010436
902,902,100,1.5868292571010436
903,903,100,1.5868292571010436
904,904,100,1.5868292571010436
905,905,100,1.5868292571010436
906,906,100,1.5868292571010436
907,907,100,1.5868292571010436
908,908,100,1.5859021786585403
909,909,100,1.5849756418461054
910,910,100,1.5840496463473002
911,911,100,1.5831241918458714
912,912,100,1.5821992780257503
913,913,100,1.5812749045710528
914,914,100,1.579330938689878
915,915,100,1.5769248896593202
916,916,100,1.5745225061505324
917,917,100,1.5722399861449994
918,918,100,1.569960775014097
919,919,100,1.5676848679610864
920,920,100,1.5654122601961833
921,921,100,1.5631429469365463
922,922,100,1.5631429469365463
923,923,100,1.5631429469365463
924,924,100,1.5631429469365463
925,925,100,1.5606335342309012
926,926,100,1.558128150044938
927,927,100,1.555626787911418
928,928,100,1.5547431054951315
929,929,100,1.5538599250595377
930,930,100,1.552977246319484
931,931,100,1.5520950689899793
932,932,100,1.5512133927861944
933,933,100,1.5510364641882197
934,934,100,1.5510364641882197
935,935,100,1.5510364641882197
936,936,100,1.5510364641882197
937,937,100,1.5510364641882197
938,938,100,1.5510364641882197
939,939,100,1.5510364641882197
940,940,100,1.547762134272618
941,941,100,1.5444947166615581
942,942,100,1.5412341967627556
943,943,100,1.5379805600147312
944,944,100,1.5347337918867452
945,945,100,1.531493877878734
946,946,100,1.5294537115219713
947,947,100,1.5274162629552197
948,948,100,1.5267688059793443
949,949,100,1.5267688059793443
950,950,100,1.5267688059793443
951,951,100,1.5267688059793443
952,952,100,1.5267688059793443
953,953,100,1.5267688059793443
954,954,100,1.5267688059793443
955,955,100,1.5267688059793443
956,956,100,1.5267688059793443
957,957,100,1.5267688059793443
958,958,100,1.5267688059793443
959,959,100,1.5267688059793443
960,960,100,1.5267688059793443
961,961,100,1.5267688059793443
962,962,100,1.5267688059793443
963,963,100,1.5267688059793443
964,964,100,1.5267688059793443
965,965,100,1.5267688059793443
966,966,100,1.5267688059793443
967,967,100,1.5267688059793443
968,968,100,1.5267688059793443
969,969,100,1.5267688059793443
970,970,100,1.5267688059793443
971,971,100,1.5260654806706084
972,972,100,1.5253624793575475
973,973,100,1.524659801890909
